FBgn	Chr	Start	End	Symbol.x	FBtr	IC_4_6_K4me3_1	IC_4_6_K4me3_2	IC_6_8_K4me3_1	IC_6_8_K4me3_2	IC_8_10_K4me3_1	IC_8_10_K4me3_2	VC_4_6_K4me3_1	VC_4_6_K4me3_2	VC_68_K4me3_1_1	VC_68_K4me3_2_1	VC_810_K4me3_1_1	VC_810_K4me3_2_1	IC_4_6_K27ac_1	IC_4_6_K27ac_3	IC_6_8_K27ac_1	IC_6_8_K27ac_3	IC_8_10_K27ac_1	IC_8_10_K27ac_2	VC_4_6_K27ac_1	VC_4_6_K27ac_2	VC_68_K27ac_1_1	VC_68_K27ac_2_1	VC_810_K27ac_1_1	VC_810_K27ac_2_1	IC_4_6_K79me3_1	IC_4_6_K79me3_2	IC_6_8_K79me3_1	IC_6_8_K79me3_2	IC_8_10_K79me3_1	IC_8_10_K79me3_2	VC_4_6_K79me3_1	VC_4_6_K79me3_2	VC_68_K79me3_1_1	VC_68_K79me3_2_1	VC_810_K79me3_1_1	VC_810_K79me3_2_1	IC_4_6_K4mono_1	IC_4_6_K4mono_2	IC_6_8_K4mono_1	IC_6_8_K4mono_2	IC_8_10_K4mono_1	IC_8_10_K4mono_2	VC_4_6_K4mono_1	VC_4_6_K4mono_2	VC_68_K4mono_1_1	VC_68_K4mono_2_1	VC_810_K4mono_1_1	VC_810_K4mono_2_1	IC_4_6_K27me3_1	IC_4_6_K27me3_2	IC_6_8_K27me3_2	IC_6_8_K27me3_3	IC_8_10_K27me3_1	IC_8_10_K27me3_2	VC_4_6_K27me3_1	VC_4_6_K27me3_2	VC_68_K27me3_1_1	VC_68_K27me3_2_1	VC_810_K27me3_1_1	VC_810_K27me3_2_1	Seqname_UTR	Source	Feature	Start_UTR	End_UTR	Score	Strand	Frame	4-6h_Ind-neg_1	4-6h_Ind-neg_2	4-6h_Ind-pos_1	4-6h_Ind-pos_2	6-8h_Ind-neg_1	6-8h_Ind-neg_2	6-8h_Ind-pos_1	6-8h_Ind-pos_2	4-6h_Vnd-neg_1	4-6h_Vnd-neg_2	4-6h_Vnd-pos_1	4-6h_Vnd-pos_2	6-8h_Vnd-neg_1	6-8h_Vnd-neg_2	6-8h_Vnd-pos_1	6-8h_Vnd-pos_2	4-6h_Pros-neg_1	4-6h_Pros-neg_2	4-6h_Pros-pos_1	4-6h_Pros-pos_2	6-8h_Pros-neg_1	6-8h_Pros-neg_2	6-8h_Pros-pos_1	6-8h_Pros-pos_2	6-8h_Elav-neg_1	6-8h_Elav-neg_2	6-8h_Elav-pos_1	6-8h_Elav-pos_2	8-10h_Elav-neg_1	8-10h_Elav-neg_2	8-10h_Elav-pos_1	8-10h_Elav-pos_2	18-22h_Elav-neg_1	18-22h_Elav-neg_2	18-22h_Elav-pos_1	18-22h_Elav-pos_2	6-8h_Repo-neg_1	6-8h_Repo-neg_2	6-8h_Repo-pos_1	6-8h_Repo-pos_2	8-10h_Repo-neg_1	8-10h_Repo-neg_2	8-10h_Repo-pos_1	8-10h_Repo-pos_2	18-22h_Repo-neg_1	18-22h_Repo-neg_2	18-22h_Repo-pos_1	18-22h_Repo-pos_2	CGID	Symbol.y	Biotype	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Norm_avrg_A	Norm_avrg_B	log2FC_norm_count	IC_46_pos_mean	VC_46_pos_mean	VC_46_neg_mean	IC_46_neg_mean	VC_46_log2FC_over_neg	IC_46_log2FC_over_neg	Tissue_46_log2FC_VCvsIC_VST	IC_68_pos_mean	VC_68_pos_mean	VC_68_neg_mean	IC_68_neg_mean	VC_68_log2FC_over_neg	IC_68_log2FC_over_neg	Tissue_68_log2FC_VCvsIC_VST	Temp_VC_46vs68	Temp_IC_46vs68
FBgn0034636	2R	21577818	21578425	 twz	 gene_symbol twz	54	69	48	116	35	15	38	743	552	501	522	514	305	404	395	126	460	351	783	314	1260	1180	1243	871	46	309	289	53	46	73	216	162	155	160	179	54	794	1259	953	481	958	632	1216	427	2046	1726	2132	2338	194	197	154	192	237	192	179	96	158	179	164	154	2R	FlyBase	5UTR	21575982	21576035	.	-	.	9.76213682538393	9.53976810850697	10.2709416949584	10.4228275200612	9.86096393791425	9.83770132500859	9.95069545438395	10.0098660912332	10.3006269938542	10.341503915496	10.5550541958652	10.7146139014919	10.2894898630064	10.4702519326789	10.7194755538428	10.4801482597738	10.3174551204321	10.3238459145859	10.3921023274372	10.2844752803796	10.2587364797213	10.2317394680277	10.31688153712	10.4425563876108	9.90676622407125	10.0251628693491	10.6819788522563	10.6087477977205	10.7189336448505	10.5691703530894	10.3839014238131	10.5497149810815	10.3725729467316	10.3388829112259	11.4758692269269	11.5118722452634	9.76189896776826	9.59472160641472	10.2143212025012	10.1622678143032	10.4340793173996	10.3801699681521	10.6432294556124	10.5582798243974	10.7506116585454	10.324785732866	11.2368761672069	10.8461359624335	CG10440	CG10440	protein_coding	188.654821669796	3.2419789344983	0.523846821775944	6.18879183710107	6.0627080730599e-10	2.06833994820244e-07	35.6990321397346	341.610611199858	-3.25839592300237	10.3468846075098	10.6348340486785	10.3210654546751	9.65095246694545	0.0432056115243568	0.100453208971938	0.0396010757073621	9.98028077280857	10.5998119068083	10.3798708978427	9.84933263146142	0.0302501645176379	0.019054428999324	0.0868863562218061	0.00475885647604236	0.0520441369904862
FBgn0052423	3L	5182787	5183074	 shep	 gene_symbol shep	0	53	26	66	40	37	292	166	202	280	561	313	138	111	180	20	110	172	267	116	385	436	534	460	101	346	202	73	28	169	391	173	748	406	554	146	231	401	302	221	314	280	325	136	757	616	696	625	32	42	61	48	14	38	116	32	61	78	48	50	3L	FlyBase	5UTR	5184215	5184797	.	-	.	13.5147443742279	13.4434379482357	12.8414602824098	12.9059866450565	14.2752453202784	14.2262996978215	13.4661803982562	12.9870225761964	13.5341483156258	13.3327773845126	14.5956557347499	14.8539315065407	13.9499368673312	13.9316358604242	13.7922030209675	14.0772308326421	13.7489857346253	13.6931675786948	14.4294028649458	14.5524074439351	13.9847429279154	13.9529543118483	14.6405177860097	14.1168091615597	13.6893223835242	13.7984772579566	15.8011130772831	16.2336211709625	13.6488870914464	13.3210947365371	15.542108834736	15.1877957802677	14.377537886368	13.4689645326529	16.6203930709982	16.9755388037993	13.9555975926049	14.3819598752109	16.3571574443847	15.5362280581138	14.1027739999837	13.747359767241	15.925677251248	15.2027758150521	15.4090230289363	15.0595639059014	15.9853268768407	15.905918956321	CG32423	shep	protein_coding	172.253397786904	2.29791093485924	0.525486092227156	4.37292436250797	1.2259320695755e-05	0.00301847376105531	58.399888699085	286.106906874723	-2.29251680134765	12.8737234637331	14.7247936206453	13.4334628500692	13.4790911612318	0.132416166083238	-0.0662938406734363	0.193818029482102	13.2266014872263	13.9347169268048	13.9407863638777	14.2507725090499	-0.000628246730695554	-0.107597711774712	0.0752412799284023	0.0795637182273051	-0.0390130313263949
FBgn0051634	2L	6630059	6630835	 Oatp26F	 gene_symbol Oatp26F	14	72	90	126	22	23	95	117	109	146	279	216	392	488	459	124	516	392	928	444	1244	1386	1154	893	94	518	173	62	105	290	368	162	496	279	421	132	327	581	242	249	414	349	769	277	1433	1074	1196	1135	256	90	120	158	203	228	305	109	192	280	231	152	2L	FlyBase	5UTR	6632319	6632407	.	-	.	9.54032281103985	9.53453821389265	9.72841531158928	9.31772786085573	9.6215709353161	9.48511985506026	9.87906557332841	9.93500006877306	9.98742059405626	9.9107797530231	11.4106390453975	11.3420615785581	10.1099467637569	10.0794813251385	10.9332460984597	11.047281304616	9.82379528309532	9.90436123019219	10.306160404511	10.2883585577184	9.97486346402511	9.65975058952707	10.2467265046236	9.97124114109411	9.56624093105069	9.70050217372645	11.1411768247661	11.4131532269473	9.27287241734014	10.1463802494073	11.9431366014446	11.2589814908556	9.751212431449	10.0639848047109	10.5631124319648	10.6833461437955	9.44826260869635	9.74163336675297	9.30352579294799	9.93330373577958	9.87011871833199	10.0320775108095	9.80725162075836	10.217973710856	10.0551082086053	10.2044727921638	9.73493605160856	9.96358674194907	CG31634	Oatp26F	protein_coding	98.5892459044796	2.25106646740839	0.537158640197252	4.19069209532173	2.78104848255615e-05	0.00546938256382162	34.4688485255446	162.709643283415	-2.23893474788086	9.52307158622251	11.3763503119778	9.94910017353968	9.53743051246625	0.193399840662704	-0.00217366315911969	0.256538912871813	9.90703282105073	10.9902637015378	10.0947140444477	9.55334539518818	0.122625959222311	0.052447006362119	0.149701066119422	0.0498117927869411	-0.0570260539654497
FBgn0004666	3R	13060459	13061034	 sim	 gene_symbol sim	64	77	74	141	48	27	203	205	275	268	273	245	187	229	155	82	215	175	556	239	658	653	646	448	127	438	195	155	52	93	897	384	870	412	624	169	427	768	621	536	574	485	949	330	1242	874	1222	1137	5576	1632	2591	3125	1826	3283	3236	1869	1818	1989	2520	1678	3R	FlyBase	5UTR	13062522	13062717	.	+	.	10.7172564901119	10.9262222621412	9.97921893641377	9.55500692222553	10.4876441363439	10.5060879343239	9.58291678666928	9.7428547622066	10.4911059669356	10.5712393019591	11.7428674259985	11.8505074607748	10.639600568425	10.80077236849	11.8147927171654	12.0226430596421	10.3146441920242	10.5561267220102	10.5246689193999	10.5845736112949	10.1562281082531	10.3512635498772	10.5246483306937	10.4876996576349	10.2042888228413	10.4538526621561	10.6411241643972	10.5489729314098	10.1471623475788	10.5695712107564	10.8975035078294	10.6979090005957	9.8065898276283	10.0780529242172	10.4925195858887	10.5445499804346	10.421725367926	10.4916854815353	9.46046070420149	10.1052894930005	10.4938951162376	10.353642968599	10.1183182431892	10.4854674845859	10.2410802370177	10.1449811610868	9.7616957889779	9.70030230990779	CG7771	sim	protein_coding	112.627320364345	1.63624413867073	0.507239388421787	3.22578288677799	0.00125628617016832	0.219998057971195	54.6568364410783	170.597804287613	-1.64212521464619	9.76711292931965	11.7966874433867	10.5311726344473	10.8217393761266	0.163715714158753	-0.147928319252847	0.27237771931619	9.66288577443794	11.9187178884037	10.7201864684575	10.4968660353339	0.152899051153784	-0.119432645882406	0.302703039142457	-0.014847249644789	0.0154780701814783
FBgn0004102	X	8643786	8644359	 oc	 gene_symbol oc	58	50	70	73	78	37	159	164	174	237	406	344	225	182	194	50	143	146	515	229	687	874	816	671	195	671	132	147	252	333	1189	712	2066	1126	1398	392	326	782	615	601	544	555	857	386	1582	1187	1245	1293	3705	1199	1718	2310	1126	2087	1775	805	746	891	912	554	X	FlyBase	5UTR	8643103	8643176	.	-	.	12.3668886537385	12.3504877142431	11.6358822591098	11.421126694787	12.4360272226153	12.4059102781201	11.5979054361194	11.4324911953147	11.9086403742113	11.8193509151649	13.9155983840965	14.2048653245844	11.5734810144627	11.4269609237758	13.7360430375807	13.9202617719858	12.2950115002832	12.2523574678827	13.9622563885593	13.9326137017335	12.0719842265365	12.1199790335787	14.0128407203946	13.8762029143896	12.0247772326999	12.2619388776971	13.2091602447178	13.282863977001	12.2866688245686	12.1237084814737	13.5831828701927	12.6449348501947	12.5228070153244	11.8058429213247	13.0134505382882	13.3242550398863	12.3814385553518	12.338761072097	11.1377078240803	10.8417841324335	12.767431863556	12.4876275147903	11.495753883383	11.1049072785626	12.5258438864104	12.4688890758828	11.3489168282048	11.7531786000155	CG12154	oc	protein_coding	164.771248204852	1.57021091717025	0.499018486628144	3.14659869172408	0.00165181505034268	0.221434801135201	82.7234896055432	246.81900680416	-1.57708454579824	11.5285044769484	14.0602318543405	11.8639956446881	12.3586881839908	0.245030411475282	-0.100320243108426	0.286415011723262	11.5151983157171	13.8281524047832	11.5002209691193	12.4209687503677	0.265946827370178	-0.1092384407039	0.264069151674155	0.0240119755278595	0.00166611547875187
FBgn0264089	2R	15920564	15920690	 sli	 gene_symbol sli	36	46	20	64	62	80	564	599	629	966	598	406	172	239	180	80	105	193	336	141	474	617	529	353	1269	1160	1327	652	440	934	2107	940	2259	1124	927	260	397	633	555	385	527	300	468	204	726	586	697	713	46	82	1	34	38	48	48	23	48	40	57	35	2R	FlyBase	5UTR	15921639	15922118	.	-	.	15.9272297377796	16.1021449269503	15.8411292464245	16.0219780984707	16.0570941315248	15.8617577060036	16.3510235315468	16.1118521333722	15.2426197433573	15.062510024604	16.0494380181611	16.2719766405294	14.8589681988253	14.8857519012055	15.689887223892	15.9022420415855	15.2910966840784	15.6164804251407	15.9030167180727	16.0700962320335	15.6669259836131	15.6692555699932	16.2364581399915	15.7404847877455	15.7475123058552	16.1511322890978	15.7901614396028	16.5709526252034	15.9783830889989	15.3469999653378	16.4177510645652	15.3187980673582	15.519723174739	14.5931883333026	15.3088916952675	15.7884600088535	16.1280180309958	16.0439901055861	16.6377151101499	16.0697337175166	15.5856506365603	15.1484762524143	15.8791492682521	15.0818156187477	15.1773968292631	15.2860833215683	16.3112568809773	16.2470660242538	CG43758	sli	protein_coding	220.031155085574	1.58178490068026	0.514751026278845	3.07291257312307	0.00211980581856647	0.257342002573443	110.596357911783	329.465952259364	-1.57482550518969	15.9315536724476	16.1607073293453	15.1525648839807	16.014687332365	0.0929283237721186	-0.00750866367105767	0.0206033761986928	16.2314378324595	15.7960646327388	14.8723600500154	15.9594259187642	0.0869315735095202	0.0243820471851802	-0.0392256280717026	0.0329251680217701	-0.0269038362486251
FBgn0261930	X	592695	593491	 vnd	 gene_symbol vnd	66	59	98	69	185	187	1039	1680	1308	925	1100	1179	462	307	508	178	397	442	4683	1906	5937	6520	4829	3507	459	1713	885	598	731	1015	5299	2531	4382	2954	2509	686	1590	2196	1885	1583	1378	1172	5911	2173	10074	8554	9080	9394	2930	1546	2732	2890	2093	3274	1822	430	1020	1212	1587	1060	X	FlyBase	5UTR	591042	591394	.	+	.	11.6390990041662	11.5800482573277	11.7274173344586	11.7496215436411	11.8095616814403	11.8144019534854	11.7393304423469	11.7841205320437	11.1542946523829	11.1994774283297	12.559500465413	12.7648211517329	11.0641253064657	10.9750927326284	13.2130434704999	13.5589264192884	11.0037266625505	11.1168994265843	12.755045436078	12.9596014695066	10.6905135038013	10.7895952055259	13.4097921613593	13.3691924582383	11.4938790959043	11.5432597284619	12.6194091855927	13.0906537734248	11.599919939918	11.3393572116384	12.7443730018281	12.0876481193871	11.4442687808659	11.2617028721576	11.4146353949602	11.6469538013268	11.7664551134685	11.7400686549169	10.5585599780713	10.7236347574062	11.6988135504074	11.6039828308209	10.9030002105099	10.5703720709207	11.3105739856623	11.4076144329835	10.3185578164051	10.5501945386967	CG6172	vnd	protein_coding	518.241680114147	1.40651398564008	0.465846559950135	3.01926451016539	0.00253389196182755	0.280551821997184	284.170784153696	752.312576074598	-1.40457396998926	11.7385194390498	12.6621608085729	11.1768860403563	11.609573630747	0.180005323815708	0.0159354658225428	0.109273167846817	11.7617254871953	13.3859849448941	11.0196090195471	11.8119818174629	0.280650259451173	-0.00615131657960311	0.186623572606701	-0.0801996739113535	-0.00284926915146935
FBgn0267861	2R	1522988	1523335	 Maf1	 gene_symbol Maf1	38	74	148	173	53	40	78	71	88	128	289	231	537	630	987	243	339	399	864	354	793	941	616	746	114	1265	176	92	189	117	279	140	203	188	348	91	156	252	101	216	164	148	194	147	517	258	435	433	243	76	144	190	108	115	327	80	270	134	261	138	2R	FlyBase	5UTR	1521332	1521780	.	-	.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	120.189152405028	1.30238142164038	0.497022835238611	2.62036536211688	0.00878356061496534	0.532938348649839	69.3802636912095	170.998041118846	-1.30138256935298	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0003463	X	15624560	15625147	 sog	 gene_symbol sog	292	145	100	62	89	73	886	2058	1211	1373	390	379	477	545	425	269	237	224	848	378	770	1064	767	527	1500	1744	1485	858	928	954	5722	2403	3996	1913	1414	366	715	1051	1198	851	841	530	764	444	1645	1162	1343	1478	162	104	108	118	99	392	346	47	123	191	129	74	X	FlyBase	5UTR	15625725	15626540	.	-	.	13.3373573474377	13.4272309976761	12.6048959274974	12.6636951255589	13.0041565820532	12.7455789324146	13.092193448007	12.8562990708172	12.5050561236308	12.4495034869743	13.393967808405	13.6849488096985	11.956021574147	11.894869570863	13.6649764848928	13.8751910650754	12.7100488329594	12.9670890446048	12.5372180446545	12.8851581952356	12.1126498633098	12.1755962349586	13.4138181223759	13.0379646235617	12.6701832895833	12.5532441436832	10.8448060735714	11.4533550615899	12.4375182569895	12.3437217796138	11.2175362668389	11.082622826567	12.4715750123852	11.9640612834094	11.0891865355477	10.9765686304472	12.6459479899053	12.6943453565781	11.5737537019983	11.4909516447784	12.1774690236495	12.151273543046	11.159391799794	11.3322835219107	11.8154103325506	11.9912367559234	11.9330715216757	11.9542210521924	CG9224	sog	protein_coding	187.600262141695	1.06075051338637	0.473557923939619	2.23995937933375	0.0250935601071063	0.609859741561024	121.674249210079	253.52627507331	-1.05911140116637	12.6342955265282	13.5394583090517	12.4772798053026	13.3822941725569	0.117866576382715	-0.0829802397922249	0.099824796720954	12.9742462594121	13.7700837749841	11.925445572505	12.8748677572339	0.207494165720613	0.0110931135634957	0.0858866091706409	-0.0243673163590161	-0.038305503909329
FBgn0004364	2R	20067159	20068320	 18w	 gene_symbol 18w	56	97	134	154	24	45	56	80	112	78	232	176	1138	1343	1056	519	676	890	2247	895	2284	2512	2196	1733	946	1207	572	436	466	306	1688	753	1396	723	667	186	1132	1540	1200	874	909	939	2232	851	3838	2786	2639	2459	1540	264	657	1035	606	492	983	672	752	662	555	396	2R	FlyBase	5UTR	20111511	20111884	.	+	.	15.2310475090571	15.3787460380265	14.6635872849324	14.8288098310283	15.3830267893403	15.1936737083943	15.8706112480644	15.4729814976976	14.3514960433428	14.2160932349522	14.3799806830425	14.6426227476893	14.225947622584	14.2849035660087	14.397332760602	14.681862577227	14.4649762666537	14.735613540994	14.0960524104276	14.4620145770756	14.8424225817157	14.9904431968859	15.3266340655377	15.0439355478623	15.0330774016542	15.3841200852495	13.2183388212731	14.06826766933	15.3790378732978	14.6444493212023	13.692263820179	12.5241297764972	14.2559680269845	13.6270221897748	11.394237802649	12.1404076283582	15.4015934446165	15.3014835374973	14.0054729256879	13.744040313845	14.8936628322094	14.4816747178228	13.5702252483282	12.9211073816717	13.2343383842597	13.7707544391488	14.5656707038489	14.2615946420846	CG8896	18w	protein_coding	94.6631996432198	1.29621509923118	0.57509975510814	2.25389610709788	0.0242027046482172	0.609859741561024	55.2494208028062	134.076978483633	-1.27903029693075	14.7461985579803	14.5113017153659	14.2837946391475	15.3048967735418	0.0227976428021905	-0.0536502262549863	-0.0231661480577817	15.671796372881	14.5395976689145	14.2554255942963	15.2883502488673	0.0284762369780065	0.0357378223168497	-0.108183209171856	-0.00281040832720777	-0.087827469441282
