FBgn	Chr	Start	End	Symbol.x	FBtr	IC_4_6_K4me3_1	IC_4_6_K4me3_2	IC_6_8_K4me3_1	IC_6_8_K4me3_2	IC_8_10_K4me3_1	IC_8_10_K4me3_2	VC_4_6_K4me3_1	VC_4_6_K4me3_2	VC_68_K4me3_1_1	VC_68_K4me3_2_1	VC_810_K4me3_1_1	VC_810_K4me3_2_1	IC_4_6_K27ac_1	IC_4_6_K27ac_3	IC_6_8_K27ac_1	IC_6_8_K27ac_3	IC_8_10_K27ac_1	IC_8_10_K27ac_2	VC_4_6_K27ac_1	VC_4_6_K27ac_2	VC_68_K27ac_1_1	VC_68_K27ac_2_1	VC_810_K27ac_1_1	VC_810_K27ac_2_1	IC_4_6_K79me3_1	IC_4_6_K79me3_2	IC_6_8_K79me3_1	IC_6_8_K79me3_2	IC_8_10_K79me3_1	IC_8_10_K79me3_2	VC_4_6_K79me3_1	VC_4_6_K79me3_2	VC_68_K79me3_1_1	VC_68_K79me3_2_1	VC_810_K79me3_1_1	VC_810_K79me3_2_1	IC_4_6_K4mono_1	IC_4_6_K4mono_2	IC_6_8_K4mono_1	IC_6_8_K4mono_2	IC_8_10_K4mono_1	IC_8_10_K4mono_2	VC_4_6_K4mono_1	VC_4_6_K4mono_2	VC_68_K4mono_1_1	VC_68_K4mono_2_1	VC_810_K4mono_1_1	VC_810_K4mono_2_1	IC_4_6_K27me3_1	IC_4_6_K27me3_2	IC_6_8_K27me3_2	IC_6_8_K27me3_3	IC_8_10_K27me3_1	IC_8_10_K27me3_2	VC_4_6_K27me3_1	VC_4_6_K27me3_2	VC_68_K27me3_1_1	VC_68_K27me3_2_1	VC_810_K27me3_1_1	VC_810_K27me3_2_1	Seqname_UTR	Source	Feature	Start_UTR	End_UTR	Score	Strand	Frame	4-6h_Ind-neg_1	4-6h_Ind-neg_2	4-6h_Ind-pos_1	4-6h_Ind-pos_2	6-8h_Ind-neg_1	6-8h_Ind-neg_2	6-8h_Ind-pos_1	6-8h_Ind-pos_2	4-6h_Vnd-neg_1	4-6h_Vnd-neg_2	4-6h_Vnd-pos_1	4-6h_Vnd-pos_2	6-8h_Vnd-neg_1	6-8h_Vnd-neg_2	6-8h_Vnd-pos_1	6-8h_Vnd-pos_2	4-6h_Pros-neg_1	4-6h_Pros-neg_2	4-6h_Pros-pos_1	4-6h_Pros-pos_2	6-8h_Pros-neg_1	6-8h_Pros-neg_2	6-8h_Pros-pos_1	6-8h_Pros-pos_2	6-8h_Elav-neg_1	6-8h_Elav-neg_2	6-8h_Elav-pos_1	6-8h_Elav-pos_2	8-10h_Elav-neg_1	8-10h_Elav-neg_2	8-10h_Elav-pos_1	8-10h_Elav-pos_2	18-22h_Elav-neg_1	18-22h_Elav-neg_2	18-22h_Elav-pos_1	18-22h_Elav-pos_2	6-8h_Repo-neg_1	6-8h_Repo-neg_2	6-8h_Repo-pos_1	6-8h_Repo-pos_2	8-10h_Repo-neg_1	8-10h_Repo-neg_2	8-10h_Repo-pos_1	8-10h_Repo-pos_2	18-22h_Repo-neg_1	18-22h_Repo-neg_2	18-22h_Repo-pos_1	18-22h_Repo-pos_2	CGID	Symbol.y	Biotype	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Norm_avrg_A	Norm_avrg_B	log2FC_norm_count	IC_46_pos_mean	VC_46_pos_mean	VC_46_neg_mean	IC_46_neg_mean	VC_46_log2FC_over_neg	IC_46_log2FC_over_neg	Tissue_46_log2FC_VCvsIC_VST	IC_68_pos_mean	VC_68_pos_mean	VC_68_neg_mean	IC_68_neg_mean	VC_68_log2FC_over_neg	IC_68_log2FC_over_neg	Tissue_68_log2FC_VCvsIC_VST	Temp_VC_46vs68	Temp_IC_46vs68
FBgn0036465	3L	15039443	15040067	 Rpn12R	 gene_symbol Rpn12R	149	238	236	168	66	83	32	77	55	80	118	136	1362	1537	2187	512	1137	1100	410	199	648	480	547	428	157	1525	312	238	272	210	154	80	130	143	155	41	1529	2887	2402	2310	1903	2438	1060	485	1873	1289	1425	1409	732	437	456	875	459	1303	1487	1251	1640	1570	1729	1299	3L	FlyBase	5UTR	15042505	15042570	.	-	.	8.94071749434887	8.93906265011006	9.14547791582147	9.22218513310459	8.90032036812066	9.063361667585	9.18513927438522	9.40300773710537	9.12858210495209	9.38577784845885	9.6145066818156	9.34622645022249	9.29542116300924	9.44346126861193	9.59230202366382	9.55122046210384	9.54111939202622	9.16921618669918	9.42401815034115	9.11060848472596	9.13920754597775	9.04575793732767	8.92500203376459	9.29958054555674	9.15591665308318	8.84415583762203	9.26601287823183	9.01291467671335	8.93539354799155	9.33660490149774	8.89746904489963	9.63820604484675	8.88614447784468	9.60825608107867	9.72317663252284	9.43536353378864	8.79400985004579	9.07479709457412	8.65618591955091	9.29792458384819	9.21292535886891	9.46422588330249	9.16153949117961	9.73630422639167	9.27540274964106	9.41592103983752	9.52067120270266	9.32313042590098	CG11552	Rpn12R	protein_coding	861.087332062203	-2.30295911515581	0.200799579964912	-11.4689438870252	1.88951191799745e-30	8.02987306277222e-13	1430.83632284948	291.338341274921	2.29609116435889	9.18383152446303	9.48036656601905	9.25717997670547	8.93989007222947	0.0343700722803784	0.0388390846325013	0.0458466668624608	9.2940735057453	9.57176124288383	9.36944121581059	8.98184101785283	0.0308214013277511	0.0492998689316158	0.0424733558743445	-0.0138415677059395	-0.0172148786940557
FBgn0036465	3L	15040223	15040931	 Rpn12R	 gene_symbol Rpn12R	77	146	262	255	180	138	70	92	79	105	126	142	1984	2266	2698	1045	1120	1305	523	227	908	662	743	423	316	1518	357	333	503	297	180	110	135	138	190	58	2275	3578	3638	2984	2782	2717	1597	539	2456	1825	1757	1699	1648	1194	1483	1502	2094	2367	2364	2243	2711	2352	2892	2041	3L	FlyBase	5UTR	15042505	15042570	.	-	.	8.94071749434887	8.93906265011006	9.14547791582147	9.22218513310459	8.90032036812066	9.063361667585	9.18513927438522	9.40300773710537	9.12858210495209	9.38577784845885	9.6145066818156	9.34622645022249	9.29542116300924	9.44346126861193	9.59230202366382	9.55122046210384	9.54111939202622	9.16921618669918	9.42401815034115	9.11060848472596	9.13920754597775	9.04575793732767	8.92500203376459	9.29958054555674	9.15591665308318	8.84415583762203	9.26601287823183	9.01291467671335	8.93539354799155	9.33660490149774	8.89746904489963	9.63820604484675	8.88614447784468	9.60825608107867	9.72317663252284	9.43536353378864	8.79400985004579	9.07479709457412	8.65618591955091	9.29792458384819	9.21292535886891	9.46422588330249	9.16153949117961	9.73630422639167	9.27540274964106	9.41592103983752	9.52067120270266	9.32313042590098	CG11552	Rpn12R	protein_coding	1224.64271998443	-2.58244901340047	0.189679614481435	-13.6147947182444	3.27063435834657e-42	8.02987306277222e-13	2098.67835081206	350.607089156804	2.58155399987095	9.18383152446303	9.48036656601905	9.25717997670547	8.93989007222947	0.0343700722803784	0.0388390846325013	0.0458466668624608	9.2940735057453	9.57176124288383	9.36944121581059	8.98184101785283	0.0308214013277511	0.0492998689316158	0.0424733558743445	-0.0138415677059395	-0.0172148786940557
FBgn0261627	2L	8786864	8787697	 CG42710	 gene_symbol CG42710	48	56	150	123	104	50	50	52	51	65	128	110	1355	1475	1344	545	428	451	637	315	1237	1239	704	524	265	538	925	345	404	251	191	128	156	114	135	59	656	1161	1255	983	1067	823	691	309	1713	1286	1609	1470	251	286	142	245	154	152	363	160	232	377	270	224	2L	FlyBase	5UTR	8782404	8782500	.	-	.	8.76970946345559	8.65618591955091	8.94833821940888	8.65618591955091	8.8241678619422	8.91802813867126	8.88420275787023	9.07459218069602	9.0601361472117	9.19747433837943	9.19303962753837	9.15919904624998	9.2828198332741	9.36875430659854	9.37060090298011	9.39500939622198	9.21122335375969	8.87160942546266	8.98729316715393	8.98420107312454	9.17925810370995	8.97515794498007	8.65618591955091	9.35015516440779	8.79202653591325	8.65618591955091	9.0704535449332	8.65618591955091	8.71967294197532	9.22436341014885	8.87483456378616	9.40063631152734	8.74502604905501	9.38586785685801	9.38271371646024	9.01967104471574	8.65618591955091	8.75363502365989	8.73469460954665	9.1808727044012	9.03460704783856	9.27177820710772	9.20652699486001	9.57034495312345	9.1364648406007	9.08667935077414	9.10023200898403	9.06798343426473	CG42710	CG42710	protein_coding	925.951837559152	-1.61455475544392	0.192037353699786	-8.40750366706242	4.18829271445633e-17	4.22170576275249e-10	1394.70342968292	457.200245435383	1.6090602962566	8.80226206947989	9.17611933689417	9.12880524279556	8.71294769150325	0.00745809802597663	0.0147134437773708	0.0600098282673332	8.97939746928312	9.38280514960104	9.32578706993632	8.87109800030673	0.00879381564338384	0.0175059593358693	0.0634006642479764	-0.0321351515580708	-0.0287443155774275
FBgn0038252	3R	14677743	14678652	 BigH1	 gene_symbol BigH1	79	94	83	140	90	42	52	85	88	79	137	114	1714	2211	1460	187	770	751	947	388	1320	1149	872	701	4203	3771	2260	1362	1073	949	4546	1718	1174	1000	649	151	1095	1942	1495	1315	1164	1115	1330	614	2637	2076	2071	2259	406	201	167	310	462	255	1331	1366	830	704	529	375	3R	FlyBase	5UTR	14663450	14663590	.	+	.	10.8331565945606	10.8966687703601	9.69634928549475	9.36424404992572	9.86671760989689	9.98705032453684	9.22909962101421	9.44348685115554	10.5286870710704	10.5880358208096	10.0036475807581	9.75512617792261	9.92707539127824	9.94418218408811	9.91710794401808	9.87628053210743	10.409961822755	10.2648306160663	9.64101150202917	9.54663753051929	10.9272205921383	10.2983735697039	9.68854626983117	9.56897849273695	9.61690663909244	10.1167937853582	9.50859883143164	9.14818978397541	10.1022335474627	10.1484786676395	9.15559119209047	9.926071651635	10.3932030059735	10.078669986339	9.25405693352989	9.4015170819946	9.66751903044418	10.2089046968956	9.27444645864076	9.62953634512913	9.47992143596837	9.81534934725314	9.63854104401989	9.62198157177484	9.84688697227646	9.79394936480303	9.48545050137862	9.5863654584067	CG3509	BigH1	protein_coding	1282.3328935978	-1.65758975284069	0.203677479244922	-8.13830649802694	4.00845049055724e-16	1.94065972181079e-09	1947.85723725953	616.808549936075	1.65899327447752	9.53029666771024	9.87938687934036	10.55836144594	10.8649126824603	-0.095892544774545	-0.189083550660144	0.0519003857181469	9.33629323608488	9.89669423806275	9.93562878768318	9.92688396721686	-0.00566456624837901	-0.0884910549815615	0.0840968325301674	-0.00252519665814882	0.0296712501538716
FBgn0261627	2L	8788322	8788704	 CG42710	 gene_symbol CG42710	18	25	44	49	45	10	36	45	57	23	72	69	1258	1323	1288	369	493	460	739	329	1148	1129	778	487	192	446	266	176	149	174	136	77	79	98	118	28	678	998	1067	766	888	705	842	289	1859	1341	1669	1581	165	95	63	161	224	203	233	123	202	302	279	211	2L	FlyBase	5UTR	8782404	8782500	.	-	.	8.76970946345559	8.65618591955091	8.94833821940888	8.65618591955091	8.8241678619422	8.91802813867126	8.88420275787023	9.07459218069602	9.0601361472117	9.19747433837943	9.19303962753837	9.15919904624998	9.2828198332741	9.36875430659854	9.37060090298011	9.39500939622198	9.21122335375969	8.87160942546266	8.98729316715393	8.98420107312454	9.17925810370995	8.97515794498007	8.65618591955091	9.35015516440779	8.79202653591325	8.65618591955091	9.0704535449332	8.65618591955091	8.71967294197532	9.22436341014885	8.87483456378616	9.40063631152734	8.74502604905501	9.38586785685801	9.38271371646024	9.01967104471574	8.65618591955091	8.75363502365989	8.73469460954665	9.1808727044012	9.03460704783856	9.27177820710772	9.20652699486001	9.57034495312345	9.1364648406007	9.08667935077414	9.10023200898403	9.06798343426473	CG42710	CG42710	protein_coding	886.021193037277	-1.34106283931878	0.183727922979239	-7.29917814109465	2.89530776088694e-13	1.98571634330014e-07	1270.17334942629	501.869036648266	1.33964255977219	8.80226206947989	9.17611933689417	9.12880524279556	8.71294769150325	0.00745809802597663	0.0147134437773708	0.0600098282673332	8.97939746928312	9.38280514960104	9.32578706993632	8.87109800030673	0.00879381564338384	0.0175059593358693	0.0634006642479764	-0.0321351515580708	-0.0287443155774275
FBgn0261090	3L	15047019	15047939	 Sytbeta	 gene_symbol Sytbeta	21	82	109	86	16	41	68	73	96	93	195	163	772	1123	924	184	453	408	445	171	597	507	435	337	159	678	231	97	393	129	120	115	98	117	151	66	1080	1752	1285	1394	1052	1090	1332	618	2566	1869	1986	2053	733	338	339	500	688	720	2529	1497	1321	1160	1427	1022	3L	FlyBase	5UTR	15048906	15048926	.	-	.	9.50897143937139	9.36122816474206	9.89062660578823	9.53714068631015	9.27189764161377	9.38424046356792	9.42431623083623	9.89551404882892	10.1874693991395	10.3335182075521	10.9133700687693	10.6263914825361	10.5488688974151	10.5156093517819	10.8725561232621	10.7672071270534	10.2855718009337	9.90105952689026	10.5578668433643	10.1824981420863	9.67093126932006	9.74117654670576	9.92588933176234	10.2733141410916	9.87381202866439	8.86708975661068	10.5278096201541	10.8200125891938	9.21162326823065	10.2322318518193	10.4326026036913	10.7629506353925	10.1545636622663	10.8339130521171	12.3685742835582	12.0094236155632	8.90546140375928	9.35582758194902	9.44747119469771	10.245544595433	9.80156546522361	10.370053154721	10.083888404992	10.9521809887552	11.4293810980741	10.8435434240815	10.6277226010227	10.5440095926753	CG42333	Sytbeta	protein_coding	612.970292626987	-1.74513682332416	0.246817735009103	-7.0705487320828	1.54322227375072e-12	6.45624545553897e-07	944.967832382973	280.972752871001	1.74983498651429	9.71388364604919	10.7698807756527	10.2604938033458	9.43509980205673	0.0699021143832932	0.0420104273444485	0.148882168279449	9.65991513983257	10.8198816251578	10.5322391245985	9.32806905259084	0.0388725335511397	0.0504320469982164	0.163602294975607	-0.00668243635596262	0.00803769034019524
FBgn0038252	3R	14675007	14675545	 BigH1	 gene_symbol BigH1	36	51	69	102	53	31	44	29	42	31	85	81	863	912	629	209	384	403	528	198	674	532	564	393	2058	2102	985	676	718	657	1276	515	408	400	370	73	660	1053	789	651	667	588	1013	478	1474	1178	1211	1184	54	41	67	106	48	113	351	285	292	226	276	192	3R	FlyBase	5UTR	14663450	14663590	.	+	.	10.8331565945606	10.8966687703601	9.69634928549475	9.36424404992572	9.86671760989689	9.98705032453684	9.22909962101421	9.44348685115554	10.5286870710704	10.5880358208096	10.0036475807581	9.75512617792261	9.92707539127824	9.94418218408811	9.91710794401808	9.87628053210743	10.409961822755	10.2648306160663	9.64101150202917	9.54663753051929	10.9272205921383	10.2983735697039	9.68854626983117	9.56897849273695	9.61690663909244	10.1167937853582	9.50859883143164	9.14818978397541	10.1022335474627	10.1484786676395	9.15559119209047	9.926071651635	10.3932030059735	10.078669986339	9.25405693352989	9.4015170819946	9.66751903044418	10.2089046968956	9.27444645864076	9.62953634512913	9.47992143596837	9.81534934725314	9.63854104401989	9.62198157177484	9.84688697227646	9.79394936480303	9.48545050137862	9.5863654584067	CG3509	BigH1	protein_coding	601.621046596897	-1.4002612483117	0.201897651538697	-6.93550042628068	4.04785676465067e-12	1.11551558679146e-06	873.696628065185	329.545465128609	1.4066549048507	9.53029666771024	9.87938687934036	10.55836144594	10.8649126824603	-0.095892544774545	-0.189083550660144	0.0519003857181469	9.33629323608488	9.89669423806275	9.93562878768318	9.92688396721686	-0.00566456624837901	-0.0884910549815615	0.0840968325301674	-0.00252519665814882	0.0296712501538716
FBgn0261627	2L	8790832	8790960	 CG42710	 gene_symbol CG42710	0	18	29	53	39	11	19	18	28	28	42	27	655	649	720	224	237	198	308	161	591	636	367	271	213	265	327	147	97	114	152	74	125	70	53	27	294	491	472	274	380	323	400	126	819	614	697	704	109	144	44	112	174	84	166	49	91	160	113	98	2L	FlyBase	5UTR	8782404	8782500	.	-	.	8.76970946345559	8.65618591955091	8.94833821940888	8.65618591955091	8.8241678619422	8.91802813867126	8.88420275787023	9.07459218069602	9.0601361472117	9.19747433837943	9.19303962753837	9.15919904624998	9.2828198332741	9.36875430659854	9.37060090298011	9.39500939622198	9.21122335375969	8.87160942546266	8.98729316715393	8.98420107312454	9.17925810370995	8.97515794498007	8.65618591955091	9.35015516440779	8.79202653591325	8.65618591955091	9.0704535449332	8.65618591955091	8.71967294197532	9.22436341014885	8.87483456378616	9.40063631152734	8.74502604905501	9.38586785685801	9.38271371646024	9.01967104471574	8.65618591955091	8.75363502365989	8.73469460954665	9.1808727044012	9.03460704783856	9.27177820710772	9.20652699486001	9.57034495312345	9.1364648406007	9.08667935077414	9.10023200898403	9.06798343426473	CG42710	CG42710	protein_coding	434.007653901061	-1.50196876145333	0.219181462225256	-6.85262679701324	7.2506068995235e-12	1.60677780060755e-06	640.143350397472	227.871957404651	1.49017161775283	8.80226206947989	9.17611933689417	9.12880524279556	8.71294769150325	0.00745809802597663	0.0147134437773708	0.0600098282673332	8.97939746928312	9.38280514960104	9.32578706993632	8.87109800030673	0.00879381564338384	0.0175059593358693	0.0634006642479764	-0.0321351515580708	-0.0287443155774275
FBgn0053970	3R	26332180	26332630	 CG33970	 gene_symbol CG33970	48	76	53	55	62	38	20	34	41	41	60	75	453	557	506	2	309	302	212	101	306	263	312	281	32	295	46	55	20	52	85	38	69	97	115	34	421	480	290	212	391	369	179	103	441	341	585	679	88	40	15	49	63	46	85	19	66	70	81	38	3R	FlyBase	5UTR	26331396	26331407	.	+	.	9.3926826115189	9.16193840705882	9.60594124448984	9.06464047330619	9.3665403735832	9.75446903450671	9.31245970831465	9.58685014995024	9.91840340562878	9.96013881669518	10.4171179563401	10.2222199406001	10.1901785629153	10.080636482345	10.4997757849631	10.1120276304871	10.1200965545157	9.6356523145606	10.0111831756887	9.74230621676942	9.83797580467813	9.62330056125763	9.32150495159628	10.11467288868	9.99273324758381	9.58835436638976	9.59868948344588	8.97663207561978	9.40079411592058	10.1197684884456	9.37712889624664	10.6293988980736	10.7933937286004	10.7502428259157	10.6846608997377	10.3370483243283	9.41809120689254	9.58926715873032	9.19600286152856	10.3421439233948	9.78307755158213	10.184287308454	9.97225117239783	10.6557497004038	10.7170058659107	10.6515026966763	10.2695044856333	10.3713740285995	CG33970	CG33970	protein_coding	324.706447582798	-1.75209343778683	0.256578531541404	-6.8286829270597	8.56977461138088e-12	1.68842473148044e-06	500.255887714442	149.157007451153	1.74583448428427	9.33529085889801	10.3196689484701	9.93927111116198	9.27731050928886	0.0541847284859193	0.0089883441619202	0.14462981213246	9.44965492913245	10.3059017077251	10.1354075226301	9.56050470404496	0.0240666404100533	-0.0168251331085068	0.125137185155542	0.00192595232687998	-0.0175666746500381
FBgn0261090	3L	15020718	15021683	 Sytbeta	 gene_symbol Sytbeta	112	121	119	94	173	78	98	94	131	86	215	157	1002	1277	1009	346	598	570	631	258	769	570	636	605	162	781	287	149	305	135	171	118	116	133	151	66	1335	2453	2049	1548	1488	1312	1957	727	3513	2789	2731	2686	599	318	487	758	854	796	1426	1062	1304	1126	1308	1037	3L	FlyBase	5UTR	15019357	15019407	.	-	.	9.50897143937139	9.36122816474206	9.89062660578823	9.53714068631015	9.27189764161377	9.38424046356792	9.42431623083623	9.89551404882892	10.1874693991395	10.3335182075521	10.9133700687693	10.6263914825361	10.5488688974151	10.5156093517819	10.8725561232621	10.7672071270534	10.2855718009337	9.90105952689026	10.5578668433643	10.1824981420863	9.67093126932006	9.74117654670576	9.92588933176234	10.2733141410916	9.87381202866439	8.86708975661068	10.5278096201541	10.8200125891938	9.21162326823065	10.2322318518193	10.4326026036913	10.7629506353925	10.1545636622663	10.8339130521171	12.3685742835582	12.0094236155632	8.90546140375928	9.35582758194902	9.44747119469771	10.245544595433	9.80156546522361	10.370053154721	10.083888404992	10.9521809887552	11.4293810980741	10.8435434240815	10.6277226010227	10.5440095926753	CG42333	Sytbeta	protein_coding	770.508266960959	-1.45911776483799	0.215232524598657	-6.77926241658317	1.20790955162566e-11	2.04589780426558e-06	1130.44313156721	410.573402354713	1.46117634189712	9.71388364604919	10.7698807756527	10.2604938033458	9.43509980205673	0.0699021143832932	0.0420104273444485	0.148882168279449	9.65991513983257	10.8198816251578	10.5322391245985	9.32806905259084	0.0388725335511397	0.0504320469982164	0.163602294975607	-0.00668243635596262	0.00803769034019524
