FBgn	Chr	Start	End	Symbol.x	FBtr	IC_4_6_K4me3_1	IC_4_6_K4me3_2	IC_6_8_K4me3_1	IC_6_8_K4me3_2	IC_8_10_K4me3_1	IC_8_10_K4me3_2	VC_4_6_K4me3_1	VC_4_6_K4me3_2	VC_68_K4me3_1_1	VC_68_K4me3_2_1	VC_810_K4me3_1_1	VC_810_K4me3_2_1	IC_4_6_K27ac_1	IC_4_6_K27ac_3	IC_6_8_K27ac_1	IC_6_8_K27ac_3	IC_8_10_K27ac_1	IC_8_10_K27ac_2	VC_4_6_K27ac_1	VC_4_6_K27ac_2	VC_68_K27ac_1_1	VC_68_K27ac_2_1	VC_810_K27ac_1_1	VC_810_K27ac_2_1	IC_4_6_K79me3_1	IC_4_6_K79me3_2	IC_6_8_K79me3_1	IC_6_8_K79me3_2	IC_8_10_K79me3_1	IC_8_10_K79me3_2	VC_4_6_K79me3_1	VC_4_6_K79me3_2	VC_68_K79me3_1_1	VC_68_K79me3_2_1	VC_810_K79me3_1_1	VC_810_K79me3_2_1	IC_4_6_K4mono_1	IC_4_6_K4mono_2	IC_6_8_K4mono_1	IC_6_8_K4mono_2	IC_8_10_K4mono_1	IC_8_10_K4mono_2	VC_4_6_K4mono_1	VC_4_6_K4mono_2	VC_68_K4mono_1_1	VC_68_K4mono_2_1	VC_810_K4mono_1_1	VC_810_K4mono_2_1	IC_4_6_K27me3_1	IC_4_6_K27me3_2	IC_6_8_K27me3_2	IC_6_8_K27me3_3	IC_8_10_K27me3_1	IC_8_10_K27me3_2	VC_4_6_K27me3_1	VC_4_6_K27me3_2	VC_68_K27me3_1_1	VC_68_K27me3_2_1	VC_810_K27me3_1_1	VC_810_K27me3_2_1	Seqname_UTR	Source	Feature	Start_UTR	End_UTR	Score	Strand	Frame	4-6h_Ind-neg_1	4-6h_Ind-neg_2	4-6h_Ind-pos_1	4-6h_Ind-pos_2	6-8h_Ind-neg_1	6-8h_Ind-neg_2	6-8h_Ind-pos_1	6-8h_Ind-pos_2	4-6h_Vnd-neg_1	4-6h_Vnd-neg_2	4-6h_Vnd-pos_1	4-6h_Vnd-pos_2	6-8h_Vnd-neg_1	6-8h_Vnd-neg_2	6-8h_Vnd-pos_1	6-8h_Vnd-pos_2	4-6h_Pros-neg_1	4-6h_Pros-neg_2	4-6h_Pros-pos_1	4-6h_Pros-pos_2	6-8h_Pros-neg_1	6-8h_Pros-neg_2	6-8h_Pros-pos_1	6-8h_Pros-pos_2	6-8h_Elav-neg_1	6-8h_Elav-neg_2	6-8h_Elav-pos_1	6-8h_Elav-pos_2	8-10h_Elav-neg_1	8-10h_Elav-neg_2	8-10h_Elav-pos_1	8-10h_Elav-pos_2	18-22h_Elav-neg_1	18-22h_Elav-neg_2	18-22h_Elav-pos_1	18-22h_Elav-pos_2	6-8h_Repo-neg_1	6-8h_Repo-neg_2	6-8h_Repo-pos_1	6-8h_Repo-pos_2	8-10h_Repo-neg_1	8-10h_Repo-neg_2	8-10h_Repo-pos_1	8-10h_Repo-pos_2	18-22h_Repo-neg_1	18-22h_Repo-neg_2	18-22h_Repo-pos_1	18-22h_Repo-pos_2	CGID	Symbol.y	Biotype	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Norm_avrg_A	Norm_avrg_B	log2FC_norm_count	IC_46_pos_mean	VC_46_pos_mean	VC_46_neg_mean	IC_46_neg_mean	VC_46_log2FC_over_neg	IC_46_log2FC_over_neg	Tissue_46_log2FC_VCvsIC_VST	IC_68_pos_mean	VC_68_pos_mean	VC_68_neg_mean	IC_68_neg_mean	VC_68_log2FC_over_neg	IC_68_log2FC_over_neg	Tissue_68_log2FC_VCvsIC_VST	Temp_VC_46vs68	Temp_IC_46vs68
FBgn0031183	X	22432978	22433210	 CG14621	 gene_symbol CG14621	106570	178688	148841	133848	108077	30440	32299	40201	57900	64233	206534	159925	134303	82571	103295	87015	112523	23502	43889	11947	55343	53572	62131	44448	160352	880854	177534	84160	201708	52695	123920	59096	144350	97274	233496	70066	54463	61981	73614	64863	70823	28461	47353	19836	110559	47206	139791	97847	225555	83022	58586	336097	269782	55647	166118	37105	246512	88548	302634	168035	X	FlyBase	5UTR	22444227	22444980	.	+	.	11.7027921000332	11.740223590068	11.5697311895216	11.7858596757247	11.7061806825402	11.775182249864	11.8350169345097	11.8482674283243	11.1998485764882	11.1770254468308	10.9888400276845	11.1946576355001	11.2303948209664	11.0872921850506	10.9646216349121	11.039439140146	11.3912062597327	11.6412777311584	11.3434287316678	11.7720149833414	11.5282185994253	11.5075413792271	11.7778591771942	11.4245522327753	11.4194799961884	11.8170145115133	11.4352565743575	11.8871635880593	11.9202355988282	11.3565653058004	11.5674857497688	10.8556316719189	11.8024866705158	10.9415171103505	10.9191042428374	11.1594596621237	11.7079244093374	11.6106466538583	12.1022961189452	11.6414483866238	11.5105736806803	11.3481039604367	11.2327848246131	10.970803580971	11.2612971612299	11.0768716504369	11.2198966086097	11.2451316372958	CG14621	CG14621	protein_coding	196211.234863847	-1.43678649278937	0.10969922729166	-13.0975078700358	3.40247232583119e-39	2.40896191883166e-12	286570.249014009	105852.220713685	1.43683730398003	11.6777954326231	11.0917488315923	11.1884370116595	11.7215078450506	-0.0125216579922112	-0.00539022493503992	-0.0742810912741109	11.841642181417	11.0020303875291	11.1588435030085	11.7406814662021	-0.0204177219033202	0.0123530162034499	-0.106099372839847	0.0117170597680644	-0.020101221797672
FBgn0262679	3L	41496	42002	 CG43149	 gene_symbol CG43149	5	46	58	48	38	13	21	14	17	9	44	82	595	571	854	170	512	427	407	130	426	355	270	243	97	483	38	62	63	85	36	29	19	26	22	10	869	1298	950	822	898	892	387	221	636	544	597	709	126	22	47	131	58	102	50	13	33	40	45	23	3L	FlyBase	5UTR	54670	54751	.	-	.	9.36440784355053	9.34003403788499	9.0608000695676	8.86875193440015	9.19628867580933	9.42042274011637	9.15878135256015	9.3240285663036	9.42990541277358	9.46629957306045	9.36357756257994	9.37466103032969	9.51354785881664	9.42191990145161	9.52377412353058	9.42616633831603	9.45883187298013	9.29867206884877	9.78806547252411	9.53064185114651	9.69434000518254	9.36968146890086	9.81123472681371	9.83578791040456	9.35686672531204	9.17470921265595	9.63494439172982	9.48049864441957	9.18433296872609	9.49731948954475	9.4060457743541	9.46904827858551	9.33789277940061	9.88048964436291	10.1062429841863	9.5032486453719	9.04819588392632	9.21504657552578	9.72314735265646	9.51937077505894	9.54626808515554	9.45938315189296	9.60162502866246	9.97342123381209	9.5258931273347	9.48441605072247	9.68652335879019	9.7085240531795	CG43149	CG43149	protein_coding	102.81775087356	-2.05163827152003	0.384561566390772	-5.33500601938796	9.55413878603192e-08	0.000106731783496892	165.065658049113	40.5698436980074	2.02456034896335	8.96477600198387	9.36911929645482	9.44810249291702	9.35222094071776	-0.0121111752114557	-0.0610414773915612	0.0636459042470124	9.24140495943188	9.4749702309233	9.46773388013412	9.30835570796285	0.00110225528988015	-0.0104141432376047	0.0360092110695568	-0.0162079705886786	-0.0438446637661341
FBgn0039454	3R	26754161	26754663	 CG14247	 gene_symbol CG14247	49	110	107	121	67	27	31	37	28	43	56	77	351	227	320	238	295	410	167	59	338	205	268	197	168	593	205	118	153	148	63	45	58	81	89	33	788	1097	675	524	657	742	325	116	490	308	516	464	1406	337	385	631	177	515	312	264	197	183	220	143	3R	FlyBase	5UTR	26737610	26737808	.	+	.	9.11422761437601	8.90157902525646	9.20156617639557	9.00448438324277	8.8803994805744	8.78540960659063	8.95582545410416	9.22556976084523	9.42542843790848	9.39257185568709	9.502928939639	9.42858733651126	9.42119854385691	9.65505983058973	9.6151244671733	9.65109396634145	9.28535454727781	9.21843435161199	9.30994361507597	9.0847287472603	9.12446497766913	9.05898876371737	8.93564767911574	9.24593645714646	9.26950788022726	8.83065650009904	9.2697414959166	9.08396510571675	9.04983767795038	9.54240984584844	9.00819165467675	9.93406117546888	8.99690004895774	9.55211598391264	9.48321359738019	9.2164691826132	8.65618591955091	8.94120610650814	8.74014677555948	9.42699135457088	9.15405818653119	9.32000371270675	9.36759876666116	9.73929567656433	9.10817825179637	9.54545719123129	9.1207172939355	9.2168412281575	CG14247	CG14247	protein_coding	155.813872678706	-1.88939115688345	0.355900411869791	-5.30876361439757	1.10371365758406e-07	0.000115108722760621	245.402113635981	66.2256317214302	1.88968606937862	9.10302527981917	9.46575813807513	9.40900014679778	9.00790331981623	0.00867663766890253	0.0151547438454781	0.0563719727258668	9.0906976074747	9.63310921675738	9.53812918722332	8.83290454358252	0.0142951994895142	0.0415030885766473	0.083610513563686	-0.0252834627497293	0.00195507808808971
FBgn0262679	3L	39912	40826	 CG43149	 gene_symbol CG43149	82	106	94	44	102	86	34	83	40	38	75	112	788	840	1384	440	680	600	558	218	466	490	310	485	63	575	58	73	99	79	38	20	43	58	61	8	518	1026	760	876	755	711	286	174	600	498	502	562	62	70	94	175	261	37	34	16	52	19	46	26	3L	FlyBase	5UTR	54670	54751	.	-	.	9.36440784355053	9.34003403788499	9.0608000695676	8.86875193440015	9.19628867580933	9.42042274011637	9.15878135256015	9.3240285663036	9.42990541277358	9.46629957306045	9.36357756257994	9.37466103032969	9.51354785881664	9.42191990145161	9.52377412353058	9.42616633831603	9.45883187298013	9.29867206884877	9.78806547252411	9.53064185114651	9.69434000518254	9.36968146890086	9.81123472681371	9.83578791040456	9.35686672531204	9.17470921265595	9.63494439172982	9.48049864441957	9.18433296872609	9.49731948954475	9.4060457743541	9.46904827858551	9.33789277940061	9.88048964436291	10.1062429841863	9.5032486453719	9.04819588392632	9.21504657552578	9.72314735265646	9.51937077505894	9.54626808515554	9.45938315189296	9.60162502866246	9.97342123381209	9.5258931273347	9.48441605072247	9.68652335879019	9.7085240531795	CG43149	CG43149	protein_coding	92.3317097547508	-2.16720633044176	0.429704130570329	-5.04348498480876	4.57128654650469e-07	0.000353745955024314	150.645247270453	34.0181722390483	2.14677762415288	8.96477600198387	9.36911929645482	9.44810249291702	9.35222094071776	-0.0121111752114557	-0.0610414773915612	0.0636459042470124	9.24140495943188	9.4749702309233	9.46773388013412	9.30835570796285	0.00110225528988015	-0.0104141432376047	0.0360092110695568	-0.0162079705886786	-0.0438446637661341
FBgn0005558	4	708393	709503	 ey	 gene_symbol ey	12	135	129	164	151	110	76	55	110	70	245	187	771	663	1264	483	962	891	742	286	1066	880	956	740	398	1556	706	410	573	763	203	105	195	182	248	63	1013	2519	1434	1527	1896	1536	1449	691	3093	2462	2800	2668	883	531	636	494	666	1145	1325	630	1342	1531	2066	1595	4	FlyBase	5UTR	707429	707505	.	+	.	10.330859864495	10.012747651815	13.246039972421	13.3617901004575	10.4501642961023	10.3660859358438	13.74526116727	13.4776023407944	10.5511302415409	10.5652515153441	10.6806949455337	10.4593107829305	10.8503321082258	10.818312444937	10.9112980746449	10.6048855779693	10.473242139145	9.96137949906291	11.9295575064703	12.2961105495236	10.4669806095633	10.1418004150724	11.8711329319718	11.8708741125149	10.4638275587467	10.317758705115	11.7169990261472	11.9137678437346	9.83840609900299	10.3867473053208	11.8887715920153	11.7039151173694	10.061097951215	10.9467587979756	11.8425847895065	11.8407333560383	10.4259605250871	10.636640019868	10.2230267389803	10.1841725778915	10.8702962662141	10.9092449882237	10.3504004673289	11.1086175146236	10.9222192203101	10.9762467843579	10.7186822942568	10.7650080215888	CG1464	ey	protein_coding	393.34843179408	-1.74678577828311	0.421420063630008	-4.14499908532292	3.39815066599161e-05	0.00891313256819651	606.496863983934	180.199999604226	1.75090117763248	13.3039150364392	10.5700028642321	10.5581908784425	10.171803758155	0.00161311424011527	0.387275326314725	-0.331875092542173	13.6114317540322	10.7580918263071	10.8343222765814	10.408125115973	-0.0101867025123549	0.387108618577202	-0.339396620174615	-0.0254464406401115	-0.0329679682725536
FBgn0036465	3L	15040223	15040931	 Rpn12R	 gene_symbol Rpn12R	77	146	262	255	180	138	70	92	79	105	126	142	1984	2266	2698	1045	1120	1305	523	227	908	662	743	423	316	1518	357	333	503	297	180	110	135	138	190	58	2275	3578	3638	2984	2782	2717	1597	539	2456	1825	1757	1699	1648	1194	1483	1502	2094	2367	2364	2243	2711	2352	2892	2041	3L	FlyBase	5UTR	15042505	15042570	.	-	.	8.94071749434887	8.93906265011006	9.14547791582147	9.22218513310459	8.90032036812066	9.063361667585	9.18513927438522	9.40300773710537	9.12858210495209	9.38577784845885	9.6145066818156	9.34622645022249	9.29542116300924	9.44346126861193	9.59230202366382	9.55122046210384	9.54111939202622	9.16921618669918	9.42401815034115	9.11060848472596	9.13920754597775	9.04575793732767	8.92500203376459	9.29958054555674	9.15591665308318	8.84415583762203	9.26601287823183	9.01291467671335	8.93539354799155	9.33660490149774	8.89746904489963	9.63820604484675	8.88614447784468	9.60825608107867	9.72317663252284	9.43536353378864	8.79400985004579	9.07479709457412	8.65618591955091	9.29792458384819	9.21292535886891	9.46422588330249	9.16153949117961	9.73630422639167	9.27540274964106	9.41592103983752	9.52067120270266	9.32313042590098	CG11552	Rpn12R	protein_coding	351.160397274739	-1.60530147465636	0.387841582855145	-4.13906488014701	3.48724328065103e-05	0.00891313256819651	528.516065842554	173.804728706924	1.60447999324479	9.18383152446303	9.48036656601905	9.25717997670547	8.93989007222947	0.0343700722803784	0.0388390846325013	0.0458466668624608	9.2940735057453	9.57176124288383	9.36944121581059	8.98184101785283	0.0308214013277511	0.0492998689316158	0.0424733558743445	-0.0138415677059395	-0.0172148786940557
FBgn0005558	4	710516	710830	 ey	 gene_symbol ey	2	31	55	59	110	25	16	27	36	26	67	80	365	322	465	245	319	270	218	75	288	240	174	138	246	513	423	188	324	246	92	63	58	57	99	22	328	604	590	490	564	388	369	191	702	518	589	513	400	178	199	222	236	298	468	287	451	452	568	400	4	FlyBase	5UTR	710917	711082	.	+	.	10.330859864495	10.012747651815	13.246039972421	13.3617901004575	10.4501642961023	10.3660859358438	13.74526116727	13.4776023407944	10.5511302415409	10.5652515153441	10.6806949455337	10.4593107829305	10.8503321082258	10.818312444937	10.9112980746449	10.6048855779693	10.473242139145	9.96137949906291	11.9295575064703	12.2961105495236	10.4669806095633	10.1418004150724	11.8711329319718	11.8708741125149	10.4638275587467	10.317758705115	11.7169990261472	11.9137678437346	9.83840609900299	10.3867473053208	11.8887715920153	11.7039151173694	10.061097951215	10.9467587979756	11.8425847895065	11.8407333560383	10.4259605250871	10.636640019868	10.2230267389803	10.1841725778915	10.8702962662141	10.9092449882237	10.3504004673289	11.1086175146236	10.9222192203101	10.9762467843579	10.7186822942568	10.7650080215888	CG1464	ey	protein_coding	197.364561944653	-1.65663429981001	0.421498391500131	-3.93034548462682	8.48238905846982e-05	0.0155305546021281	300.271107385862	94.4580165034435	1.66852051673527	13.3039150364392	10.5700028642321	10.5581908784425	10.171803758155	0.00161311424011527	0.387275326314725	-0.331875092542173	13.6114317540322	10.7580918263071	10.8343222765814	10.408125115973	-0.0101867025123549	0.387108618577202	-0.339396620174615	-0.0254464406401115	-0.0329679682725536
FBgn0032563	2L	15364371	15364860	 CG15258	 gene_symbol CG15258	76	70	34	62	31	14	33	24	30	28	64	95	351	265	298	89	193	256	298	162	534	442	442	252	89	424	78	74	32	82	49	38	68	65	102	28	181	307	297	230	176	207	254	101	597	421	555	532	254	176	177	259	153	328	351	185	223	248	348	287	2L	FlyBase	5UTR	15361589	15361627	.	-	.	8.95257152139469	8.65618591955091	9.14385007336741	8.65618591955091	8.81864830770094	8.9915972814549	8.83925190179177	9.10026971023232	8.95082118032371	9.21693682894344	9.46999630912456	9.15547741269416	9.48118708499747	9.28987918831954	9.54609958778254	9.18704048533426	9.34781467104848	9.14189981414437	9.41135026020851	9.29132389760498	9.20604720311723	9.18109662079168	8.65618591955091	9.30862377534372	9.22705144788671	8.65618591955091	9.16009922050096	8.84501272981195	8.65618591955091	9.46744077511216	8.65618591955091	9.4208579652197	8.65618591955091	9.53170702682774	9.64055723178132	9.05580669999673	8.65618591955091	8.9812428985584	8.82292365028654	9.0891671181578	9.30507931855004	9.26119617067621	9.09050454754555	9.7665845042077	9.10572061875732	9.18063852361385	9.14882152606204	9.34180832564619	CG15258	CG15258	protein_coding	101.132208579203	-1.47363022406622	0.376192234394851	-3.91722659144395	8.957354633247e-05	0.016004011003628	148.266064790487	53.9983523679189	1.45720113819667	8.90001799645916	9.31273686090936	9.08387900463357	8.8043787204728	0.0358967247753212	0.0155870492008995	0.0653969612399076	8.96976080601204	9.3665700365584	9.38553313665851	8.90512279457792	-0.00291785721817922	0.0104340086467695	0.0624513274121787	-0.0083156265907506	-0.0112612604184794
FBgn0036465	3L	15039443	15040067	 Rpn12R	 gene_symbol Rpn12R	149	238	236	168	66	83	32	77	55	80	118	136	1362	1537	2187	512	1137	1100	410	199	648	480	547	428	157	1525	312	238	272	210	154	80	130	143	155	41	1529	2887	2402	2310	1903	2438	1060	485	1873	1289	1425	1409	732	437	456	875	459	1303	1487	1251	1640	1570	1729	1299	3L	FlyBase	5UTR	15042505	15042570	.	-	.	8.94071749434887	8.93906265011006	9.14547791582147	9.22218513310459	8.90032036812066	9.063361667585	9.18513927438522	9.40300773710537	9.12858210495209	9.38577784845885	9.6145066818156	9.34622645022249	9.29542116300924	9.44346126861193	9.59230202366382	9.55122046210384	9.54111939202622	9.16921618669918	9.42401815034115	9.11060848472596	9.13920754597775	9.04575793732767	8.92500203376459	9.29958054555674	9.15591665308318	8.84415583762203	9.26601287823183	9.01291467671335	8.93539354799155	9.33660490149774	8.89746904489963	9.63820604484675	8.88614447784468	9.60825608107867	9.72317663252284	9.43536353378864	8.79400985004579	9.07479709457412	8.65618591955091	9.29792458384819	9.21292535886891	9.46422588330249	9.16153949117961	9.73630422639167	9.27540274964106	9.41592103983752	9.52067120270266	9.32313042590098	CG11552	Rpn12R	protein_coding	263.855757445778	-1.52133761596615	0.393768110536943	-3.86353687679698	0.000111757012836008	0.0190557078782812	390.721914307236	136.98960058432	1.51207579708444	9.18383152446303	9.48036656601905	9.25717997670547	8.93989007222947	0.0343700722803784	0.0388390846325013	0.0458466668624608	9.2940735057453	9.57176124288383	9.36944121581059	8.98184101785283	0.0308214013277511	0.0492998689316158	0.0424733558743445	-0.0138415677059395	-0.0172148786940557
FBgn0005558	4	702795	703166	 ey	 gene_symbol ey	41	21	39	47	66	28	79	78	56	38	111	105	255	196	214	35	279	230	282	90	334	321	355	191	187	471	88	142	194	168	88	54	64	92	74	26	602	967	911	818	818	597	778	341	1345	1010	1129	1111	3889	774	1193	1565	1094	1851	3070	1759	1665	1458	2183	1416	4	FlyBase	5UTR	704651	705164	.	+	.	10.330859864495	10.012747651815	13.246039972421	13.3617901004575	10.4501642961023	10.3660859358438	13.74526116727	13.4776023407944	10.5511302415409	10.5652515153441	10.6806949455337	10.4593107829305	10.8503321082258	10.818312444937	10.9112980746449	10.6048855779693	10.473242139145	9.96137949906291	11.9295575064703	12.2961105495236	10.4669806095633	10.1418004150724	11.8711329319718	11.8708741125149	10.4638275587467	10.317758705115	11.7169990261472	11.9137678437346	9.83840609900299	10.3867473053208	11.8887715920153	11.7039151173694	10.061097951215	10.9467587979756	11.8425847895065	11.8407333560383	10.4259605250871	10.636640019868	10.2230267389803	10.1841725778915	10.8702962662141	10.9092449882237	10.3504004673289	11.1086175146236	10.9222192203101	10.9762467843579	10.7186822942568	10.7650080215888	CG1464	ey	protein_coding	163.440892821118	-1.48681750115353	0.388510267401968	-3.82697093463223	0.000129729826312185	0.0213764757227469	241.726175482132	85.1556101601035	1.50520022003405	13.3039150364392	10.5700028642321	10.5581908784425	10.171803758155	0.00161311424011527	0.387275326314725	-0.331875092542173	13.6114317540322	10.7580918263071	10.8343222765814	10.408125115973	-0.0101867025123549	0.387108618577202	-0.339396620174615	-0.0254464406401115	-0.0329679682725536
