chr	start	end	name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
chr2L	5447	6142	chr2L.5911	1043.3971161224	-0.508941965325893	0.102672176837633	-4.95696089244059	7.16043823193482e-07	3.38320078157898e-06
chr2L	6535	6930	chr2L.6669	447.276847034138	-0.347994912096098	0.138242277738015	-2.51728282975478	0.0118263851821744	0.0227990245348216
chr2L	7394	8677	chr2L.7919	1823.6515931362	0.088391622139865	0.0858766609668862	1.02928573543339	0.303345424365284	0.383892048927542
chr2L	11953	12235	chr2L.12145	250.68462819567	-0.113624898171408	0.168606582591468	-0.673905469318002	0.500371414709588	0.579711535040396
chr2L	12347	12566	chr2L.12468	232.8365866962	-0.00289000207590439	0.170348519217499	-0.016965231568667	0.986464352966947	0.990125824259041
chr2L	13477	15749	chr2L.14805	1782.05399043489	-0.00730558368029459	0.0904692646120981	-0.0807521063824105	0.935639097184973	0.951350920815284
chr2L	18868	19070	chr2L.18930	170.968417621003	-0.968204644335602	0.193597095820938	-5.00113206879465	5.69946515734959e-07	2.74080115724548e-06
chr2L	21693	23625	chr2L.22392	1754.09600995491	0.273914205771304	0.086455023487274	3.16828559778974	0.00153340804230399	0.00364140286488985
chr2L	26419	27620	chr2L.26914	1606.15191364493	0.739579061159126	0.0915320821651762	8.07999822209334	6.47677174942805e-16	1.3167702447943e-14
chr2L	27720	29090	chr2L.28236	2235.96611907499	0.311203557772924	0.0938216553781532	3.31696937683098	0.000909995901128575	0.00227421407215201
chr2L	30334	30739	chr2L.30587	727.786461625021	0.54052500660382	0.116546163342702	4.63786186606945	3.52031920707045e-06	1.44278179627035e-05
chr2L	33776	34453	chr2L.34219	1286.01605177307	0.19992305027755	0.0940168025433225	2.12646085454168	0.0334649053656817	0.0571348540609496
chr2L	35507	36676	chr2L.36054	2528.82048401659	0.354539982040685	0.0922340842161068	3.84391502397302	0.000121086948816139	0.000367910416207694
chr2L	41952	42444	chr2L.42204	473.194580701363	0.0142711651606618	0.13570598136266	0.105162388697692	0.916246954660427	0.936006837636415
chr2L	43045	43679	chr2L.43328	705.709910634888	0.806984976338132	0.123390556826644	6.54008699767759	6.14830575620408e-11	5.90716661702492e-10
chr2L	44000	44315	chr2L.44129	250.421049256224	0.449935539902621	0.16873461816115	2.66652773927464	0.00766392815101588	0.015456041618293
chr2L	45383	45570	chr2L.45476	154.761126224432	1.02174180389328	0.208631110735023	4.89736070662523	9.71324412462031e-07	4.47104591973309e-06
chr2L	53424	54006	chr2L.53782	573.665308568033	0.433354572433929	0.123695259405156	3.50340485575526	0.000459350721484046	0.00123342289072546
chr2L	54930	55437	chr2L.55348	342.692689350705	0.818060938828329	0.151105666929607	5.41383361359587	6.16894935835931e-08	3.54129733055197e-07
chr2L	55615	55731	chr2L.55686	110.762128118404	0.861163369083354	0.236750950593223	3.63742306810406	0.000275379405977137	0.000776330222133725
chr2L	55803	55944	chr2L.55855	118.511467878029	1.08678849425987	0.237945543497484	4.56738326881655	4.93850533607098e-06	1.96896921164593e-05
chr2L	57219	57538	chr2L.57278	278.584545459136	0.768836148399169	0.17285794045264	4.4477919058038	8.67575158996276e-06	3.30749670182361e-05
chr2L	57610	57845	chr2L.57695	227.409843147361	0.800983368677217	0.177502609846822	4.51251600958676	6.40630973580782e-06	2.50259390002041e-05
chr2L	57876	58363	chr2L.58035	464.502051727395	0.599044639430268	0.134269902558331	4.46149604651738	8.13894481462839e-06	3.11435677870373e-05
chr2L	59128	59487	chr2L.59256	356.917148356006	-0.151857174630877	0.145052090498396	-1.04691476082212	0.295138893340739	0.375194139489712
