chr	start	end	name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
chr2L	5447	6142	chr2L.5911	1341.50242638034	-0.193627909464791	0.117304678832868	-1.65064097520496	0.0988119068153822	0.184032633937067
chr2L	6535	6930	chr2L.6669	664.123450611905	-0.0850953767108684	0.133309923089275	-0.638327400833332	0.523260578839854	0.642722565815243
chr2L	7394	8677	chr2L.7919	2633.35369379624	-0.270861154911591	0.105058983258165	-2.578181765247	0.0099321737847452	0.0294674942934073
chr2L	11953	12235	chr2L.12145	405.267911938888	-0.283236284595965	0.16280270744329	-1.73975168499349	0.0819026295417659	0.159304046133157
chr2L	12347	12566	chr2L.12468	341.921514681036	-0.161678322915405	0.156968803367087	-1.03000290151479	0.303008643527806	0.432184542614707
chr2L	13477	15749	chr2L.14805	2800.30813055656	-0.30979994027777	0.103010601933485	-3.00745684874078	0.00263443523038111	0.00981368523094893
chr2L	18868	19070	chr2L.18930	186.150213534712	0.0876660823219359	0.188209076200192	0.465790938948599	0.641365151517599	0.742166330088063
chr2L	21693	23625	chr2L.22392	1962.84588445415	-0.393004748735018	0.100759770408527	-3.90041330127685	9.60286111911239e-05	0.000585782940759171
chr2L	26419	27620	chr2L.26914	2778.37307291851	-0.191379604392136	0.0889762218758896	-2.1509072913782	0.0314835179199649	0.0746878821756905
chr2L	27720	29090	chr2L.28236	3923.83487188886	-0.173007671468058	0.0945518656963642	-1.82976475602968	0.067285123036551	0.136745168328132
chr2L	30334	30739	chr2L.30587	493.161265086639	-0.0304400790517926	0.143412222048698	-0.212255821832648	0.83190745919274	0.887071237229064
chr2L	33776	34453	chr2L.34219	1546.0920272039	-0.485802700910138	0.100218076012796	-4.84745587061668	1.250548382197e-06	1.28151302756928e-05
chr2L	35507	36676	chr2L.36054	3155.94345727519	-0.389233092360312	0.0944806444428422	-4.11971250466846	3.79345423862139e-05	0.000262116300938531
chr2L	41952	42444	chr2L.42204	441.686987564615	-0.240338491293292	0.14226051503896	-1.68942514532211	0.0911379855896546	0.172688962703022
chr2L	43045	43679	chr2L.43328	645.684601094081	-0.671054732793115	0.133203337217653	-5.03782222585472	4.70858454663352e-07	5.34644131175636e-06
chr2L	44000	44315	chr2L.44129	272.704999476811	-0.75871216059814	0.179329163751951	-4.23083532384946	2.32825080382994e-05	0.000170789490753425
chr2L	45383	45570	chr2L.45476	183.060583093911	-0.710780046073986	0.190926149907912	-3.72280091761558	0.000197024873197201	0.00109535604653925
chr2L	53424	54006	chr2L.53782	833.094133865659	-0.244803020103807	0.120545067501332	-2.03080080486165	0.0422752053667308	0.0943427045172303
chr2L	54930	55437	chr2L.55348	419.013209128889	-0.533988171631607	0.147879335336009	-3.61097221879099	0.000305051340414915	0.00159710432040914
