chr	start	end	name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
chr2L	5447	6142	chr2L.5911	1478.28953224455	-1.02247473709908	0.104020219104219	-9.82957684481186	8.39708574697525e-23	1.80326930848498e-21
chr2L	6535	6930	chr2L.6669	514.097992896446	-0.725317949927675	0.152480743586235	-4.756783924768	1.96701514708894e-06	5.9772281138848e-06
chr2L	7394	8677	chr2L.7919	2561.75614081078	-0.695723504139389	0.095966663711926	-7.24963729308982	4.17889177121133e-13	3.21887921746541e-12
chr2L	11953	12235	chr2L.12145	351.963380212994	-0.689589756305161	0.151787494202243	-4.54312629594074	5.54260211083512e-06	1.56902346228698e-05
chr2L	12347	12566	chr2L.12468	325.467325431078	-0.587057614074039	0.155732663505713	-3.7696498657297	0.00016347672350269	0.000369108072286026
chr2L	13477	15749	chr2L.14805	2745.57233191134	-0.533006058254276	0.0947048736571934	-5.62807422333529	1.82232677101981e-08	7.45006128771684e-08
chr2L	18868	19070	chr2L.18930	165.859275467055	-0.830765442179991	0.204584987639525	-4.06073510947824	4.89184479291648e-05	0.000119750881540783
chr2L	21693	23625	chr2L.22392	2478.92649082258	0.0796480704142063	0.10062196495648	0.791557493919492	0.428618739830929	0.488334673395954
chr2L	26419	27620	chr2L.26914	3116.63343714802	-0.838934574046113	0.0913916279243591	-9.17955608297581	4.32872199997915e-20	7.2850691157353e-19
chr2L	27720	29090	chr2L.28236	3840.44079137683	-0.920591209424727	0.0856382595401255	-10.7497655179854	5.94124584343831e-27	1.85309653390019e-25
chr2L	30334	30739	chr2L.30587	720.021426090747	0.695367420464194	0.121696046845646	5.71396884687772	1.10371212724027e-08	4.67128003039407e-08
chr2L	33776	34453	chr2L.34219	1991.5408682152	-0.258393437335531	0.0956361865746092	-2.70183752186678	0.00689574508204422	0.0117171295613822
chr2L	35507	36676	chr2L.36054	3283.85322476619	-0.311506145112485	0.0952971467637752	-3.26878774119705	0.00108009293632864	0.00212636616875612
chr2L	41952	42444	chr2L.42204	572.734639064234	0.396678227473865	0.134446398219404	2.95045633596315	0.0031730489086814	0.00574710178524536
chr2L	43045	43679	chr2L.43328	932.620537310457	0.518155703208309	0.116052514503731	4.46483822797006	8.0129272515296e-06	2.21566626364394e-05
chr2L	44000	44315	chr2L.44129	383.157115035607	0.182455447437555	0.149966397067899	1.21664220121889	0.223740378848191	0.275781775105485
chr2L	45383	45570	chr2L.45476	183.640593374589	0.533487729166526	0.214111090100677	2.49163987216017	0.0127154890071487	0.0205921574112515
chr2L	53424	54006	chr2L.53782	629.797787645191	0.28652398025753	0.131915256563987	2.17203064846824	0.0298533512565075	0.0448783135010527
chr2L	54930	55437	chr2L.55348	475.932441054416	0.121946646863707	0.141325024337507	0.862880777380785	0.388203020545402	0.448581925458475
chr2L	55615	55731	chr2L.55686	138.3327091951	0.784966912969373	0.221888415114875	3.53766514832684	0.000403681647570802	0.000855297803878712
chr2L	55803	55944	chr2L.55855	144.21799705162	0.85263194663036	0.221395222206463	3.8511759112635	0.000117552019784383	0.000271715884402856
chr2L	57219	57538	chr2L.57278	306.020663897293	0.692869220835212	0.164670248665331	4.20761629044096	2.58078600353496e-05	6.5983690615439e-05
chr2L	57610	57845	chr2L.57695	266.974988729808	0.523819839854066	0.186484192474833	2.80892354951081	0.0049707449001002	0.00868625118906399
chr2L	57876	58363	chr2L.58035	471.672929983783	0.707805713748183	0.145419608736031	4.86733336652698	1.1311413452324e-06	3.55715026405758e-06
chr2L	59128	59487	chr2L.59256	337.586045636489	0.1879450181309	0.15450019248248	1.21647109373157	0.223805516030927	0.275849855651359
chr2L	65634	66006	chr2L.65907	910.174566897272	-0.739408027848393	0.130248785981836	-5.67688997847171	1.37165630502021e-08	5.72698891676328e-08
chr2L	66384	67564	chr2L.66937	6693.17193577024	-0.544315511084324	0.0844245159125677	-6.44736312907061	1.1381287343418e-10	6.34767714009251e-10
chr2L	72076	72782	chr2L.72382	1004.73179806108	-0.165596570656814	0.115046688228412	-1.43938581115904	0.150041242186766	0.193074553875167
chr2L	72951	73805	chr2L.73439	1140.73212547506	0.0875994078144529	0.128885897652833	0.679666351476329	0.496715746383169	0.554501520802038
chr2L	75108	75859	chr2L.75316	977.713511252907	0.551964393299959	0.121117021492001	4.55728176354149	5.18198876970176e-06	1.47520373265028e-05
chr2L	78854	79269	chr2L.78986	698.962345198616	0.0541402109792015	0.134652809415656	0.402072643074809	0.68763056539812	0.733913387671832
chr2L	81163	81353	chr2L.81267	251.369250485582	-0.318033312300949	0.188988960586557	-1.68281423059782	0.0924110593137995	0.125051024392327
chr2L	83281	83406	chr2L.83357	165.723932992332	-0.196246973698626	0.20730184548929	-0.94667258381337	0.34380564496332	0.403591631017969
chr2L	83409	83604	chr2L.83507	304.999574498067	-0.262572585492084	0.165408263731792	-1.58742120597942	0.112417279601094	0.149081487822181
chr2L	86348	86494	chr2L.86404	260.533764361823	-0.578413580350684	0.174305753908318	-3.31838489195785	0.000905396309653219	0.00180776668477546
chr2L	87120	87594	chr2L.87433	1504.71782472837	-0.881237350287511	0.103485833172546	-8.51553611998458	1.65821347869141e-17	2.13924131644242e-16
chr2L	87620	87897	chr2L.87734	652.896077891298	-0.761871947512566	0.132535737931472	-5.74842649539926	9.00777897192474e-09	3.86168489618316e-08
chr2L	88550	88672	chr2L.88586	161.611240476465	0.161784624192541	0.205764442825704	0.786261328589131	0.431714403180364	0.491459568879825
chr2L	88693	88834	chr2L.88738	199.068444749133	0.511713890379772	0.193123421561377	2.64967286848293	0.00805697420519125	0.013526062475872
chr2L	90155	90490	chr2L.90341	589.370196337416	-1.76510749753178	0.151599370533101	-11.6432376422459	2.48403529562583e-31	1.06442823213948e-29
chr2L	90834	91994	chr2L.91479	3895.09238608636	-0.846381824341704	0.0989017128538308	-8.55780754366299	1.15034188825672e-17	1.50354165244553e-16
chr2L	92130	92296	chr2L.92176	338.673452052353	-0.170189730130079	0.157074596812659	-1.08349620870307	0.278588232771566	0.33508304389111
chr2L	94601	94882	chr2L.94737	672.81438887071	-0.235206181528433	0.129548724250151	-1.81558083948603	0.0694346949961465	0.0965630397307604
chr2L	94889	95537	chr2L.95029	1001.2483565262	-0.0566564223024467	0.124666817702302	-0.454462729912136	0.649495811267996	0.699443505693145
chr2L	102105	103000	chr2L.102412	1943.06807831442	-0.624211834324729	0.104766403842656	-5.95812981480403	2.55140817045633e-09	1.19135577152926e-08
chr2L	106236	106404	chr2L.106307	342.125079375132	0.0915365007021294	0.153174576600057	0.59759591137068	0.550109593019945	0.605884079812746
chr2L	106448	106666	chr2L.106526	584.617771325837	-0.0173367143289798	0.127617355067947	-0.135849190102312	0.891940503404044	0.911042533327692
chr2L	106683	106854	chr2L.106781	501.100656351541	-0.255314806086738	0.14181475415719	-1.80034022273693	0.0718069333951342	0.0995291622719419
chr2L	107723	108402	chr2L.107898	3254.11684933764	-0.572352535229936	0.0885490926057525	-6.46367476376323	1.02190388713822e-10	5.73736927402959e-10
chr2L	108570	109653	chr2L.109375	3942.33027747977	-0.645929158980102	0.0887914770410534	-7.2746752335413	3.47254845366893e-13	2.69943879654035e-12
chr2L	114512	115657	chr2L.114984	2043.31078136364	-0.681353307610821	0.103849691026414	-6.56095652164742	5.34637093681448e-11	3.11532363395594e-10
chr2L	115674	116275	chr2L.115906	934.907400993847	0.365045939719867	0.121700585425288	2.99954136164752	0.00270386409241533	0.00496118093320448
chr2L	120533	120947	chr2L.120653	725.105578426419	0.493588353008615	0.128677778012512	3.83584765475684	0.000125131959864072	0.000287898602188502
chr2L	121061	121276	chr2L.121159	316.234195689176	0.387612310034844	0.163895498424232	2.36499668240757	0.0180302324454193	0.028299113281994
chr2L	121310	121931	chr2L.121574	1266.3275319948	0.607556216028755	0.104179647086265	5.83181295983537	5.48283590572108e-09	2.42594802989753e-08
chr2L	123329	123638	chr2L.123477	431.841146023771	0.700006425685491	0.146631469174976	4.77391674259344	1.8067709971794e-06	5.51314555044236e-06
chr2L	124153	124977	chr2L.124658	1571.76004277332	-0.160514336755222	0.0990709826531148	-1.62019526259514	0.10519033876425	0.140386512007698
chr2L	128225	129631	chr2L.129227	4110.68642716353	0.425381202748902	0.0856642700162173	4.96567825382008	6.84613767557846e-07	2.22737381938894e-06
chr2L	131177	131337	chr2L.131240	230.813113858952	0.361863383985843	0.19608636668567	1.84542857365457	0.0649752197963913	0.0908602669439144
