chr	start	end	name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
chr2L	5447	6142	chr2L.5911	744.195371333455	-0.0990018839483628	0.108011217035778	-0.916588912386468	0.359358096609006	0.695891462314754
chr2L	6535	6930	chr2L.6669	305.909907159002	-0.101459792816883	0.138878058552437	-0.730567476780895	0.465043383540341	0.778362804510926
chr2L	7394	8677	chr2L.7919	1120.98245613589	-0.217965197464263	0.0989800732986028	-2.20211190192501	0.0276574049645147	0.158936876187443
chr2L	11953	12235	chr2L.12145	157.692756253954	-0.0720024756452331	0.166301383722044	-0.432963779577313	0.665041083667465	0.883326295412512
chr2L	12347	12566	chr2L.12468	137.492024284939	-0.0233565391811244	0.171919821576884	-0.135857162756996	0.891934200577904	0.969124138958076
chr2L	13477	15749	chr2L.14805	1088.8086622002	-0.118442306306447	0.0986167677279525	-1.20103618314875	0.22973716596728	0.559235356196166
chr2L	18868	19070	chr2L.18930	120.991776712555	0.225335032852424	0.172947628076238	1.30290906766928	0.19260580784548	0.511412845427781
chr2L	21693	23625	chr2L.22392	984.130521022821	-0.164236575492043	0.0976699030413304	-1.68154744069464	0.092656629778692	0.342522980655265
chr2L	26419	27620	chr2L.26914	876.374659871485	-0.552980111767828	0.101076667249178	-5.47089775333215	4.47761580138652e-08	4.02739832434259e-06
chr2L	27720	29090	chr2L.28236	1403.43170591994	-0.470098490043505	0.0966727755221399	-4.86278052434569	1.15748166762367e-06	5.99187925322542e-05
chr2L	30334	30739	chr2L.30587	326.315588642741	0.132324601479239	0.136455209508549	0.969729202394056	0.332181490358129	0.672755847281984
chr2L	33776	34453	chr2L.34219	767.639385900391	-0.245136652489903	0.10608024743384	-2.31086048929882	0.0208405620609292	0.130107385832353
chr2L	35507	36676	chr2L.36054	1303.23621783028	-0.0273239830670294	0.100186673314864	-0.27273071520357	0.785060222123912	0.93169523498689
chr2L	41952	42444	chr2L.42204	264.670368562211	0.0893046224069121	0.146042915048306	0.611495753678797	0.540871428667039	0.822136058102508
chr2L	43045	43679	chr2L.43328	306.14981675696	-0.086171279214153	0.142085574924951	-0.606474508476095	0.544199704802052	0.824097241112945
chr2L	44000	44315	chr2L.44129	114.099040033563	0.140225960434045	0.174476268597701	0.803696465777654	0.421572295736059	0.74974607133096
chr2L	45383	45570	chr2L.45476	56.0886296265764	0.0203434284988203	0.189545910807721	0.107327182169902	0.914529420833981	NA
chr2L	53424	54006	chr2L.53782	270.917451732122	0.108858112104017	0.141803954823144	0.76766626318556	0.442685484190951	0.763538964051061
chr2L	54930	55437	chr2L.55348	159.123360704217	-0.236358954586939	0.163310125672375	-1.44730128406802	0.147812559657033	0.447225703408362
chr2L	55615	55731	chr2L.55686	39.103919104942	0.153881274676562	0.189204125629589	0.813308241374297	0.416041353110168	NA
chr2L	55803	55944	chr2L.55855	39.0983527550279	0.0816223383026767	0.188840632868203	0.432228684383	0.665575213470353	NA
chr2L	57219	57538	chr2L.57278	116.411839334686	0.0247586195778389	0.174983765468926	0.1414909520977	0.887482107317192	0.96762399894669
chr2L	57610	57845	chr2L.57695	100.972715774197	-0.129417246283577	0.178100266135973	-0.726653862407885	0.467438023604315	0.778919778368566
chr2L	57876	58363	chr2L.58035	203.226536700213	0.117372357112399	0.153903712569629	0.762634995301348	0.445681107972561	0.765516041302502
chr2L	59128	59487	chr2L.59256	238.318460245026	-0.187695482187336	0.146831412009306	-1.27830604922222	0.201141535746865	0.523375054849678
chr2L	65634	66006	chr2L.65907	443.769987511646	0.0817395310991647	0.1266003709893	0.645650012400623	0.518506040413317	0.808339831846575
chr2L	66384	67564	chr2L.66937	3252.02847168681	0.0498498667893272	0.0850104081695318	0.586397217266787	0.557608613885601	0.831788199032778
chr2L	72076	72782	chr2L.72382	532.745539288677	-0.013906490257773	0.118512536842294	-0.117341933843493	0.906589096138747	0.972795604874918
chr2L	72951	73805	chr2L.73439	618.18796431056	0.119574954772256	0.117891398946224	1.01428056534303	0.310448894895291	0.650051695979919
chr2L	75108	75859	chr2L.75316	402.11488185922	0.207704730785776	0.126473248150969	1.64228193568527	0.100531588998722	0.358735115424472
chr2L	78854	79269	chr2L.78986	209.626754605612	-0.305566989154854	0.153699913378874	-1.98807522032641	0.0468033714610682	0.223343806177243
chr2L	81163	81353	chr2L.81267	79.0189537017914	-0.13800421008935	0.187640860400165	-0.735469928005236	0.462053347906855	NA
chr2L	83281	83406	chr2L.83357	45.3147033490644	-0.102154766346866	0.190249209058918	-0.536952383939897	0.591300505315813	NA
chr2L	83409	83604	chr2L.83507	72.9359062977742	-0.0223692592104068	0.188169245877391	-0.118878401760628	0.905371693303051	NA
chr2L	86348	86494	chr2L.86404	82.110502810647	-0.00484786481592323	0.184756068448251	-0.0262392724452301	0.97906649177485	NA
chr2L	87120	87594	chr2L.87433	665.195555299297	-0.108455296592879	0.110373766737177	-0.982618422828079	0.325795273820119	0.666346440266503
chr2L	87620	87897	chr2L.87734	287.667287718692	-0.0187119148146766	0.138551470762164	-0.135053888000924	0.892569268107266	0.969436215966712
chr2L	88550	88672	chr2L.88586	47.4680349094438	-0.259031755180238	0.190224092651107	-1.36171896824516	0.173286592727805	NA
chr2L	88693	88834	chr2L.88738	74.0265570515856	-0.0205441131459272	0.188883081736316	-0.108766295832716	0.91338785720691	NA
chr2L	90155	90490	chr2L.90341	82.0280361182742	-0.224579236406395	0.184419957985075	-1.21775993694007	0.223315212843659	NA
chr2L	90834	91994	chr2L.91479	719.422169409913	-0.130475959875314	0.107891306797651	-1.20932782953515	0.226536923244498	0.554936037238883
chr2L	92130	92296	chr2L.92176	74.9804793440842	-0.198730366504913	0.186120273750118	-1.06775238667296	0.285632220790773	NA
chr2L	94601	94882	chr2L.94737	351.998624645663	0.024723040952618	0.130570993571527	0.189345583397699	0.849821971041067	0.956358643353584
chr2L	94889	95537	chr2L.95029	490.412223441709	0.0431388978447464	0.123082350343947	0.350488089674899	0.72597242707158	0.910439295754741
chr2L	102105	103000	chr2L.102412	920.529641957562	0.018026674034013	0.106607710140677	0.169093530010404	0.865723073954866	0.961434609880646
chr2L	106236	106404	chr2L.106307	130.875604487925	-0.143411965926067	0.170185984105519	-0.842677889603111	0.399408616206231	0.731546269819801
chr2L	106448	106666	chr2L.106526	260.342797372577	-0.109441422211881	0.149715320232376	-0.730996814768282	0.464781098506034	0.77823452075105
chr2L	106683	106854	chr2L.106781	243.69848523794	0.0925468872759046	0.154188230181791	0.600220180014972	0.548359506397483	0.826391045996559
chr2L	107723	108402	chr2L.107898	1502.07663341812	-0.065450680708534	0.0886695821778994	-0.7381413005558	0.460428588643751	0.774813074653249
chr2L	108570	109653	chr2L.109375	1645.82588575022	-0.159043486077517	0.0900536980328005	-1.76609611322777	0.0773797254499115	0.307186274343691
chr2L	114512	115657	chr2L.114984	834.943987464379	-0.0699482073085373	0.102814048530033	-0.680337058102565	0.496291064957722	0.796478603769641
chr2L	115674	116275	chr2L.115906	339.591757515289	-0.265603976351139	0.133841557829336	-1.98446566715711	0.0472039518133333	0.22440389339648
chr2L	120533	120947	chr2L.120653	251.63124562937	0.111364959041984	0.147436650212384	0.755341082977408	0.45004435433065	0.768671463231984
chr2L	121061	121276	chr2L.121159	130.159194653057	0.244166925713262	0.171008157236254	1.42780864760701	0.153346943110379	0.455440822520437
chr2L	121310	121931	chr2L.121574	615.120649489771	0.300303876592466	0.113990255387287	2.63446972350549	0.00842688188769281	0.0687070859387803
chr2L	123329	123638	chr2L.123477	159.469238844652	0.304241687581161	0.162946700658039	1.86712395128297	0.0618842804015219	0.267676321617583
chr2L	124153	124977	chr2L.124658	531.476755286826	-0.167547482502712	0.116979444147833	-1.43228140399584	0.152063302855197	0.453662686427172
chr2L	128225	129631	chr2L.129227	2910.08647199741	0.382668259085803	0.0829430502977773	4.61362655113321	3.95703143028221e-06	0.000163442383682548
chr2L	131177	131337	chr2L.131240	102.057308003406	0.058004077352212	0.179510028141573	0.323124440192646	0.746601001635341	0.917600380573889
chr2L	131444	131715	chr2L.131621	283.378307444848	0.198577219225314	0.140031502768945	1.41808961054265	0.156164604129197	0.459900279552943
chr2L	131735	132309	chr2L.131941	911.164357103676	0.131939244356314	0.0996749823212838	1.3236946853026	0.185604464255698	0.502253769352236
chr2L	134597	134922	chr2L.134778	287.428797335562	0.169448998419976	0.142543871863004	1.18874979474972	0.234538139543648	0.56636234633864
chr2L	138143	138597	chr2L.138320	370.76308105716	0.0422105842496673	0.135385706326904	0.311780212216384	0.755207563347471	0.920520864199998
chr2L	138839	139073	chr2L.139051	100.52511647809	-0.0915727763807858	0.178840104681852	-0.512037143702692	0.608625014120192	0.858253399553885
chr2L	139747	139957	chr2L.139858	102.496472135513	-0.237946524865662	0.179569215250273	-1.32509642331525	0.185139172286074	0.501848757795158
chr2L	141219	141607	chr2L.141417	171.961084975603	-0.137603302180596	0.161186471671656	-0.85369014380376	0.393276696679248	0.727597999093292
chr2L	142907	144167	chr2L.143287	1484.86805781568	0.0456388939939546	0.0898760641581327	0.507798093090227	0.611594947247634	0.85922461559357
chr2L	150563	151065	chr2L.150752	409.754776061134	0.180547352935191	0.131861893069333	1.36921553856548	0.170931910255854	0.480600306132965
chr2L	155163	156233	chr2L.155792	1682.31265593798	-0.105213295047632	0.0879079632576057	-1.19685738525547	0.231362146587709	0.5618316347867
chr2L	158629	158758	chr2L.158694	355.812333898881	0.0208522378389023	0.135266266811038	0.154156970030319	0.877485969490025	0.964886780758812
chr2L	158825	159298	chr2L.158992	1566.35126356677	0.0382773945022172	0.0930605904233986	0.411316910069732	0.680840171645184	0.891081837656002
chr2L	160430	161323	chr2L.160885	4908.38842987087	-0.0393083847244384	0.0781877451507353	-0.502743552057387	0.615144585175717	0.860332819912696
chr2L	161346	162314	chr2L.161874	8586.2950265486	0.0196666426099294	0.0715980621081468	0.274681213860558	0.783561165362455	0.931325812396936
chr2L	165376	165988	chr2L.165743	1733.15277477224	-0.228251993328805	0.0870403246411402	-2.62237065716228	0.00873204056797467	0.0704642336882473
chr2L	166053	167136	chr2L.166746	3756.9162109704	-0.131858927167705	0.0762366747936309	-1.72959966478917	0.0837018259890445	0.322350144369393
chr2L	171462	172036	chr2L.171718	1391.01372824268	0.283383474917964	0.0897776302125827	3.15650429006586	0.00159672538532473	0.0200611556528836
chr2L	172604	172792	chr2L.172693	156.616392297378	0.119074649098438	0.168659630871949	0.706005630884148	0.480184635728571	0.786136613566967
chr2L	172830	173335	chr2L.173014	558.361343580528	0.124082991850372	0.114614564361245	1.08261103239274	0.278981108333879	0.61699637084494
chr2L	175746	176040	chr2L.175875	222.824949173548	-0.0800719086676607	0.14897603440192	-0.537481810340287	0.590934846138007	0.84895953368468
chr2L	179082	179514	chr2L.179353	573.530420344266	0.186412102608701	0.116840132235377	1.59544583733584	0.110612572759845	0.379897533169439
chr2L	180933	181915	chr2L.181626	1879.33490372841	0.101295308930209	0.0836345958295897	1.21116516347618	0.22583211112062	0.554071312609617
chr2L	182209	182545	chr2L.182331	377.468539197306	0.0194133221020116	0.130960199296067	0.148238336581354	0.882154677807494	0.9660340724843
chr2L	182636	183348	chr2L.182813	1359.18928340949	0.113288438762177	0.103194684936434	1.0978127297153	0.272286271699638	0.61003578553274
chr2L	183374	183590	chr2L.183513	203.602546167766	-0.0612733278107664	0.167807960091233	-0.365139578464893	0.715007218180723	0.905020962102443
chr2L	195028	196083	chr2L.195811	1066.37243953968	0.0668529540961054	0.102308505035036	0.653444736321889	0.513469606007345	0.805377960078908
chr2L	203654	204657	chr2L.203739	1098.36479178408	-0.113665801970167	0.0952778373199505	-1.19299309438005	0.232872077567477	0.563865168180086
chr2L	207036	207165	chr2L.207119	159.332769428106	-0.184406773025119	0.162642995188808	-1.13381318888678	0.256872917488884	0.592747729363099
chr2L	207179	207865	chr2L.207357	1653.54923278089	-0.110558694698185	0.0853730154450201	-1.29500749296344	0.195317644663078	0.515241186807594
chr2L	209313	209856	chr2L.209616	680.803184634714	-0.036022625676891	0.121034909776631	-0.297621783197678	0.765991847016091	0.923810554660325
chr2L	212066	213189	chr2L.212470	1629.52957327804	-0.0241332649212039	0.0886488777827016	-0.272234296979596	0.785441872156915	0.93169523498689
chr2L	219451	219639	chr2L.219542	813.648945886146	0.249961880970674	0.109340234043601	2.28609242660847	0.0222488519619876	0.136095664737324
chr2L	219763	219910	chr2L.219817	511.009487317663	0.0371349023945328	0.125835100446928	0.295107662827311	0.767911636184016	0.92435305249505
chr2L	220394	220827	chr2L.220584	2971.33888349316	-0.080030468735193	0.0930747240780763	-0.859851796799945	0.389870742722191	0.724951488999133
chr2L	221790	222676	chr2L.222346	8321.56351241502	0.0418457996580643	0.0852146116402077	0.491063666812744	0.623381418136094	0.864352166323958
chr2L	222850	223519	chr2L.223127	4466.96127918371	-0.156839207820347	0.0906097323284416	-1.73093114602566	0.0834640457406186	0.321903620300048
chr2L	223738	224818	chr2L.224327	7163.96455684571	-0.0382296523439135	0.0869465352850522	-0.439691497982967	0.660160561166536	0.881470946731605
chr2L	224868	225235	chr2L.225013	1409.09496323411	-0.0617484550755683	0.0975941634326445	-0.632706433496759	0.526925367830926	0.813912661327148
chr2L	235773	236155	chr2L.236076	275.41267314084	-0.154173177676179	0.141698045813613	-1.08804025342012	0.276577337568175	0.614771100375777
chr2L	236214	236403	chr2L.236315	170.15464590455	-0.417948122281164	0.163767700874942	-2.55207907327418	0.0107082212945254	0.0812192800921386
chr2L	244214	244397	chr2L.244311	275.20661577309	-0.00469087029263308	0.14058913197576	-0.0333658101925111	0.973382873987311	0.992250640559016
chr2L	244449	244688	chr2L.244614	380.094038889968	-0.281889160806581	0.129631244703541	-2.17454643324026	0.0296641222116724	0.165772420793201
chr2L	244759	244933	chr2L.244839	289.255427408641	0.194809204686087	0.138930198275662	1.40220921803877	0.160852779787643	0.466910268355802
chr2L	245709	245931	chr2L.245817	517.404214801006	-0.0879220763658566	0.117106377604098	-0.750788113889878	0.452780183871782	0.770292862017379
chr2L	246390	247181	chr2L.246922	3270.80683429515	-0.238385933131512	0.0784074372695026	-3.04034848520977	0.00236304554703975	0.0267375999301353
chr2L	247412	247893	chr2L.247649	1422.0762280733	-0.00658315712153734	0.104296074445251	-0.0631198935966961	0.949671033085208	0.985504592603158
chr2L	249074	249622	chr2L.249342	3367.50456151586	-0.0812306697415494	0.0759177185762619	-1.06998301931255	0.284626952126152	0.622201692512211
chr2L	249819	250133	chr2L.249954	750.752370438895	-0.375584479686086	0.105140365775043	-3.57221964102428	0.000353968339632687	0.00623921909374982
chr2L	250224	250329	chr2L.250277	158.49344644786	-0.0903093780094901	0.163867286075324	-0.551112916875781	0.581556271299763	0.843105757464147
chr2L	250517	250628	chr2L.250580	156.791243209479	0.00822929277281769	0.164187039206457	0.050121451806374	0.960025605151145	0.988084089661164
chr2L	250752	251155	chr2L.250923	771.348407075229	0.0940023367569528	0.104333666757331	0.900977984178324	0.367600025428515	0.703082916858294
chr2L	252217	252466	chr2L.252385	393.028915906107	-0.108555475127581	0.126781617133063	-0.85623986806894	0.391865114461069	0.726379908197791
chr2L	258665	258848	chr2L.258762	93.4061241951573	0.115685845988056	0.183221041228543	0.631400439667592	0.527778728614184	NA
chr2L	261627	261834	chr2L.261693	62.7296194621839	-0.162869120875847	0.188797202607897	-0.862667023801731	0.388320568114717	NA
chr2L	267121	267615	chr2L.267397	517.458449877199	0.366950906551171	0.119330457775938	3.07508169657893	0.00210444900065804	0.0245174644342527
chr2L	267781	268078	chr2L.267988	227.212545966463	0.0744942398653599	0.150552731623553	0.49480497007273	0.620737795728723	0.862780631380042
chr2L	271069	271237	chr2L.271158	108.963606727229	-0.250139863092011	0.176455282454269	-1.41758217500141	0.156312787283731	0.460228905366695
chr2L	271635	272253	chr2L.271885	625.926024953105	0.0272898316100202	0.115073088219222	0.237152161572575	0.812538747247999	0.942180855132257
chr2L	273583	273822	chr2L.273694	290.866551931182	0.113405717970686	0.139728870217104	0.811612645221285	0.417013933068371	0.745285736710866
chr2L	273884	274344	chr2L.273998	457.558111767638	-0.239235709943638	0.125279882830313	-1.90960994326338	0.0561834539140986	0.251655880331103
chr2L	276755	278371	chr2L.277607	2251.05430937703	-0.0874676807659308	0.0843211118996211	-1.03731650111606	0.299588378009729	0.638227023975499
chr2L	278637	279059	chr2L.278908	198.230572329937	-0.288497794369835	0.161101278356778	-1.7907852582704	0.0733277617990817	0.296959135812639
chr2L	282230	283034	chr2L.282519	596.991220492651	-0.540972572116017	0.117634830012429	-4.59874487903676	4.25043901775062e-06	0.000173557293203704
chr2L	283823	284238	chr2L.284004	200.547996478869	-0.201676444173855	0.153432930946671	-1.31442737181337	0.188702424245848	0.50624975020365
chr2L	284720	285110	chr2L.284949	382.662460835604	-0.0360344173787499	0.130977939864485	-0.275118217739817	0.783225415715059	0.931120453372646
chr2L	285281	285970	chr2L.285788	2221.54591640343	0.0716036414103951	0.092915678185846	0.770630347950284	0.440926067646987	0.762084338591676
chr2L	286052	287071	chr2L.286279	1688.67695902172	0.100586038249912	0.0884329099873997	1.13742766425129	0.255359547952087	0.590694539537974
chr2L	292271	293050	chr2L.292441	690.545116886386	0.0325015028377264	0.107692606342406	0.301798832265129	0.762805421107351	0.922577523542492
chr2L	294581	294732	chr2L.294662	139.303599317254	-0.0764531320554555	0.167923749299197	-0.45528480857842	0.648904353878013	0.876228315362517
chr2L	295008	295771	chr2L.295094	805.960556543038	-0.088817620756161	0.105282370389893	-0.843613421955093	0.398885461583538	0.731253422416721
chr2L	297338	297576	chr2L.297473	309.687121430117	-0.083987557829194	0.137955295423923	-0.608802710842729	0.542655216563561	0.823195625247165
chr2L	297728	298600	chr2L.298027	2296.14096340056	0.096009872076595	0.0797686294563923	1.20360438346357	0.228742524434221	0.55788153774722
chr2L	305367	306267	chr2L.305804	756.187723765012	0.0997342676929744	0.106571006425187	0.935848041962405	0.349351432028159	0.687311329157319
chr2L	309030	309626	chr2L.309446	597.814445769922	0.064537892012936	0.115327412642983	0.559605826003615	0.575748330130222	0.840722676095992
chr2L	317003	317576	chr2L.317402	272.616667322025	0.394952020481842	0.141353606405605	2.79407105715119	0.00520490404449594	0.0484167719789964
chr2L	322199	323349	chr2L.322806	374.303501133546	-0.140242943539227	0.131987483556764	-1.06254729433426	0.287987299502547	0.625811714209383
chr2L	327498	327673	chr2L.327587	43.8679270846512	-0.285205572975002	0.190169883879829	-1.49974100607448	0.133681504111349	NA
chr2L	327697	328895	chr2L.328361	392.755275216357	-0.281594045010402	0.134403622657358	-2.09513731432883	0.0361587877332715	0.188354931255606
chr2L	330467	331414	chr2L.330980	330.986047370947	-0.425198076982507	0.135132631483377	-3.14652406539431	0.00165223664025289	0.0205736179268717
chr2L	345520	346178	chr2L.345788	256.512535537437	-0.153889680202109	0.143558882614644	-1.07196209248295	0.283737058902646	0.621405158256705
