chr	start	end	name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
chr2L	5447	6142	chr2L.5911	818.518723864361	0.324629140237135	0.114001180167066	2.84759455789316	0.00440510055757021	0.0142918189668029
chr2L	6535	6930	chr2L.6669	339.754300381323	0.29025183294769	0.151090671007142	1.92104403940313	0.0547261556421796	0.114127554140583
chr2L	7394	8677	chr2L.7919	1337.59836200748	0.196210175134645	0.109882047401996	1.7856436039713	0.0741569820455142	0.14560090377229
chr2L	11953	12235	chr2L.12145	193.488646476756	-0.0297896001139549	0.201317487660607	-0.147973236007078	0.882363890261517	0.923962608949736
chr2L	12347	12566	chr2L.12468	171.235405791075	-0.112597651779475	0.212683034316305	-0.52941529700022	0.596517388900823	0.709193806661107
chr2L	13477	15749	chr2L.14805	1444.98120709397	-0.195801392609492	0.0937021638728771	-2.08961441781782	0.0366524503343351	0.0829411730428377
chr2L	18868	19070	chr2L.18930	124.722044571474	0.0590763003628516	0.219138033105309	0.269584880021543	0.787479633804206	0.85775567010866
chr2L	21693	23625	chr2L.22392	1238.04398305628	-0.0106433905065302	0.0992764421929273	-0.107209628703722	0.914622676857591	0.946884679546331
chr2L	26419	27620	chr2L.26914	1351.73455187599	-0.218495755054718	0.0959686781766121	-2.27674027824597	0.0228017397420871	0.0563128974141117
chr2L	27720	29090	chr2L.28236	1989.16543306581	-0.0603302166003597	0.0910997296908957	-0.662243640075136	0.507815090279666	0.633926752848671
chr2L	30334	30739	chr2L.30587	340.793481431827	0.183422234131383	0.157232671761814	1.16656565124863	0.243385821516869	0.369006874242521
chr2L	33776	34453	chr2L.34219	971.045269648554	0.0592445871209902	0.106671090309223	0.555394971114005	0.578624531571932	0.694763507258396
chr2L	35507	36676	chr2L.36054	1498.00424437076	0.112521050893798	0.0967186148850317	1.16338567324967	0.244673059634689	0.370494657497282
chr2L	41952	42444	chr2L.42204	282.346471161862	0.174971533930002	0.161876668681274	1.08089408656235	0.279744229392224	0.40933627639935
chr2L	43045	43679	chr2L.43328	399.572048915985	-0.15736176955827	0.150982067973797	-1.04225469732989	0.297293609871634	0.428088658209927
chr2L	44000	44315	chr2L.44129	141.250239472273	-0.301170132644959	0.214709054597474	-1.4026894823303	0.160709455024463	0.267974164918365
chr2L	45383	45570	chr2L.45476	67.4183076448273	-0.0728245608794032	0.271284241618964	-0.26844375642611	0.788357762280552	0.858410037247859
chr2L	53424	54006	chr2L.53782	305.909267389258	-0.0128421016593261	0.162359701695606	-0.0790966078725782	0.936955781587374	0.961429022419435
chr2L	54930	55437	chr2L.55348	202.06015082552	0.0832282806243436	0.18441998213995	0.45129752025019	0.651775131851777	0.754525883103389
chr2L	55615	55731	chr2L.55686	47.485166633366	-0.334374813723398	0.303572622327927	-1.10146564324301	0.270694049469613	0.399606162007579
chr2L	55803	55944	chr2L.55855	51.044612384574	-0.366677609131729	0.296320712196748	-1.23743496164475	0.215925645952894	0.336664633717305
chr2L	57219	57538	chr2L.57278	132.737688969661	0.0655553957044388	0.225735984128854	0.290407379919626	0.771504598509672	0.845979196972162
chr2L	57610	57845	chr2L.57695	99.660887101558	0.687113084544466	0.248280473545535	2.76748740942951	0.00564902274335488	0.0176451979893084
chr2L	57876	58363	chr2L.58035	202.195928259274	0.337632901220246	0.183695649793655	1.83800161625769	0.0660621671471968	0.132959718299796
chr2L	59128	59487	chr2L.59256	209.113437988647	1.30906814705296	0.183966049957326	7.11581374583311	1.1125445323023e-12	2.41337249674579e-11
chr2L	65634	66006	chr2L.65907	536.736730772696	-0.156606131649939	0.135081088774685	-1.15934904782384	0.246313936648427	0.372293089330686
chr2L	66384	67564	chr2L.66937	3753.79528105099	0.013358749692341	0.0897943583773224	0.148770478833498	0.881734745846253	0.923581583094118
chr2L	72076	72782	chr2L.72382	543.615323636893	0.458644775466144	0.133303274356568	3.44061147544908	0.00058040129523827	0.00250556684381146
chr2L	72951	73805	chr2L.73439	584.669011748529	0.539005751464994	0.131984707984307	4.08385001335975	4.42956271948762e-05	0.000259849642851493
chr2L	75108	75859	chr2L.75316	414.140867145745	0.144698346479511	0.138971777479771	1.04120670472516	0.297779624650593	0.428589080477106
chr2L	78854	79269	chr2L.78986	313.738174442591	-0.282699372720543	0.155469558773421	-1.81835836514172	0.0690093775264048	0.137539763308977
chr2L	81163	81353	chr2L.81267	95.8615212590487	0.107173903397919	0.243466349263467	0.4402000675746	0.659792210804643	0.760960349794689
chr2L	83281	83406	chr2L.83357	48.6348136322934	0.391053709959199	0.300150878880868	1.30285712111611	0.192623545182161	0.308767472603518
chr2L	83409	83604	chr2L.83507	87.252829118557	-0.00725021847049867	0.255425605574494	-0.0283848537980041	0.977355204253123	0.986350030945406
chr2L	86348	86494	chr2L.86404	88.1345654707816	0.249211476926993	0.253915398310638	0.981474454030982	0.32635882600524	0.459651718280944
chr2L	87120	87594	chr2L.87433	842.730664615919	-0.0805861873326362	0.112266460795791	-0.717811773537776	0.472873352937191	0.602337254997243
chr2L	87620	87897	chr2L.87734	346.12800518019	-0.0325179918085381	0.151613259383528	-0.21447986766302	0.830172864958294	0.889304442432344
chr2L	88550	88672	chr2L.88586	69.0168714152088	-0.0954344948121701	0.275422889367548	-0.346501683397904	0.728965719311511	0.814141793174687
chr2L	88693	88834	chr2L.88738	95.4083544445357	-0.174829862220966	0.261043482176056	-0.669734638703047	0.503026966228174	0.629847035709679
chr2L	90155	90490	chr2L.90341	144.025706965185	-0.643722855817196	0.214553688204206	-3.00028799879925	0.00269724443171226	0.00940372376473671
chr2L	90834	91994	chr2L.91479	1192.89913439994	-0.727068593128503	0.10158796193422	-7.15703494080622	8.2440690449666e-13	1.81232876960896e-11
chr2L	92130	92296	chr2L.92176	119.624096291546	-0.468792144064715	0.231345864784343	-2.0263692394144	0.0427269607180347	0.0937287577285516
chr2L	94601	94882	chr2L.94737	399.577829680404	0.0841465246095432	0.140833599376715	0.597488986874931	0.550180957701864	0.670704529555592
chr2L	94889	95537	chr2L.95029	560.854934235475	0.0439625830590548	0.131569662176965	0.334139210602546	0.738274512987768	0.821278057762133
chr2L	102105	103000	chr2L.102412	1052.5797133579	0.074256909569027	0.111145799223337	0.668103608844582	0.504067458375029	0.630826320820267
chr2L	106236	106404	chr2L.106307	175.97901233975	-0.157113054720456	0.195801417564293	-0.80241020047195	0.422315714487554	0.555738429349987
chr2L	106448	106666	chr2L.106526	317.689505644916	0.0345801617565096	0.16901227409451	0.204601482003447	0.837883497426261	0.894022718886517
chr2L	106683	106854	chr2L.106781	294.169485053003	-0.168298205924491	0.171109430799227	-0.983570602382312	0.32532668537844	0.458638668211048
chr2L	107723	108402	chr2L.107898	1859.01783640548	-0.0627197094612383	0.0890090212424461	-0.704644412282661	0.481031552581739	0.609617428067121
chr2L	108570	109653	chr2L.109375	1953.30982270009	0.154627469249245	0.0912345830953605	1.69483395444055	0.0901069242954241	0.170117817555782
chr2L	114512	115657	chr2L.114984	1000.3213523218	0.0324850212124478	0.103151250926338	0.314926100466254	0.752817763879381	0.832039727682726
chr2L	115674	116275	chr2L.115906	438.62166153437	0.0358758560261082	0.139102644037578	0.257909231519829	0.796476960108825	0.864546873340261
chr2L	120533	120947	chr2L.120653	275.484360947457	0.0727977764754558	0.164118955977088	0.443567143368977	0.657355565159979	0.758981177814744
chr2L	121061	121276	chr2L.121159	127.772748292697	0.150405129772384	0.217942151976199	0.690114915396495	0.490121924136674	0.617949050683842
chr2L	121310	121931	chr2L.121574	579.171320569201	0.308274395036617	0.124167550081084	2.48272914167436	0.0130380182865923	0.0354256095343337
chr2L	123329	123638	chr2L.123477	172.949953340292	-0.152700364859318	0.197342409753619	-0.77378382604106	0.439058638705947	0.571907602482193
chr2L	124153	124977	chr2L.124658	635.316203978098	0.148640972529959	0.122686296679465	1.21155317711076	0.225683467206112	0.348561695247412
chr2L	128225	129631	chr2L.129227	2319.22228741336	0.808426127334807	0.0900307931363023	8.97944024674855	2.7214774338479e-19	1.4747336763612e-17
chr2L	131177	131337	chr2L.131240	114.457596735899	0.0425803315547076	0.233658700471455	0.182233023931028	0.855399857533618	0.905222349235709
chr2L	131444	131715	chr2L.131621	250.086835448024	0.611307344197535	0.190287741300435	3.21254191163252	0.00131565950671502	0.00508253318176609
chr2L	131735	132309	chr2L.131941	898.248326470213	0.397169526349831	0.106791409342099	3.71911494376411	0.000199922065227208	0.000983300244176836
chr2L	134597	134922	chr2L.134778	251.652712065254	0.717055377846063	0.174079074978665	4.11913596125177	3.8029571831092e-05	0.000226963287810457
chr2L	138143	138597	chr2L.138320	421.728755556563	0.0628883509824607	0.142105711012321	0.442546260347047	0.658093962611233	0.759541439070522
chr2L	138839	139073	chr2L.139051	114.280896637546	0.222121845050987	0.229389046001822	0.968319320048187	0.332884918811298	0.466460916821004
chr2L	139747	139957	chr2L.139858	130.582968122038	0.124357694553662	0.218593136178748	0.568900271653415	0.569423821010109	0.686854691723813
chr2L	141219	141607	chr2L.141417	209.023216810159	0.0800615993215887	0.188542308389561	0.42463466160692	0.67110302115944	0.769199339754708
chr2L	142907	144167	chr2L.143287	1773.76570293667	-0.0730110750916785	0.0953625039981637	-0.765616170199185	0.443904720088352	0.576709649173043
chr2L	150563	151065	chr2L.150752	381.566250758073	0.481825815244418	0.146833654907797	3.28143990931082	0.00103278528200327	0.00414080444215301
chr2L	155163	156233	chr2L.155792	2143.75114759342	-0.106653650427067	0.0894740752888802	-1.19200617701519	0.233258823234681	0.35721123837451
chr2L	158629	158758	chr2L.158694	420.963257505782	-0.0353654052059899	0.146507360159415	-0.241389955886917	0.809252896667149	0.873783568416425
