chr	start	end	name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
chr2L	5447	6142	chr2L.5911	997.330482609966	-0.0945903975376024	0.111000418540446	-0.852162530388444	0.394123889982653	0.505481084297409
chr2L	6535	6930	chr2L.6669	460.477955678442	0.223364922097387	0.140134111749036	1.59393683172166	0.110950183895442	0.185358413630023
chr2L	7394	8677	chr2L.7919	1726.8639253819	0.181672858724636	0.102606386513348	1.77058041802303	0.0766305006480089	0.137206822740357
chr2L	11953	12235	chr2L.12145	248.103083679333	0.354100176659884	0.184789253604344	1.91623792917123	0.0553348175578607	0.105039233520009
chr2L	12347	12566	chr2L.12468	216.867662665433	0.398268009083302	0.19449206798324	2.04773394212469	0.0405860761168715	0.0810877252767536
chr2L	13477	15749	chr2L.14805	1720.86509771774	0.337326716281246	0.0975704218351387	3.45726409640019	0.000545689779298975	0.00196675691289006
chr2L	18868	19070	chr2L.18930	146.128328394327	0.0447896145040662	0.213055587893255	0.210225016611659	0.833492055375867	0.881636572170136
chr2L	21693	23625	chr2L.22392	1348.24101058847	-0.0914119825959638	0.106580517013988	-0.857680044693035	0.39106916198419	0.502594851216055
chr2L	26419	27620	chr2L.26914	1704.22745798797	0.497561766702082	0.0968196450884277	5.13905794890745	2.76119244271075e-07	1.97166292195561e-06
chr2L	27720	29090	chr2L.28236	2521.15050759184	0.364698660927997	0.0936532705981714	3.89413694362873	9.85489676536077e-05	0.000429448469131567
chr2L	30334	30739	chr2L.30587	394.291736103082	-0.124646016206673	0.152102281814614	-0.819488141266644	0.412507965103345	0.52303839177054
chr2L	33776	34453	chr2L.34219	1054.42590865418	-0.175322205620879	0.110698140968099	-1.58378635890012	0.113242344561866	0.188472679222172
chr2L	35507	36676	chr2L.36054	1930.37170845847	0.252289796210836	0.103538157949688	2.43668422547588	0.0148226169573219	0.0347959839959786
chr2L	41952	42444	chr2L.42204	324.512362441233	-0.115000628743359	0.161847527056392	-0.71054918684849	0.477363640523553	0.585827606669221
chr2L	43045	43679	chr2L.43328	401.611109925091	-0.15574208172197	0.147067028526474	-1.05898707060594	0.289605668084596	0.398300744280084
chr2L	44000	44315	chr2L.44129	146.136609392031	0.0894099298049377	0.213303303579389	0.419168049929711	0.675093320432625	0.757589615391213
chr2L	45383	45570	chr2L.45476	88.2579127224941	0.431256392482947	0.260611838716364	1.65478435134446	0.0979682493720843	0.167590569325676
chr2L	53424	54006	chr2L.53782	465.540844665494	0.744894981681451	0.140418778104188	5.30481030912229	1.12790222412976e-07	8.60226195199512e-07
chr2L	54930	55437	chr2L.55348	247.459415407579	0.141468210420723	0.178171511227268	0.794000171218577	0.4271953316721	0.537647262801636
chr2L	55615	55731	chr2L.55686	52.9887182925077	0.338050926488998	0.309264083311269	1.09308175352763	0.274357906527879	0.381493224028807
chr2L	55803	55944	chr2L.55855	53.9504597858015	0.259238140466044	0.309260143334352	0.838252668678916	0.401888812402992	0.512630934780204
chr2L	57219	57538	chr2L.57278	139.041073997837	-0.256579479192605	0.218156900705741	-1.17612359894446	0.239545488922395	0.343036529714935
chr2L	57610	57845	chr2L.57695	132.032797675443	-0.241952494658663	0.22242054897659	-1.08781538293986	0.276676617134443	0.38404633793709
chr2L	57876	58363	chr2L.58035	242.708135626882	-0.166547915053294	0.178806342141973	-0.931442996138553	0.351624458584113	0.462320432635164
chr2L	59128	59487	chr2L.59256	229.730491525611	-1.46072723438465	0.184603812518429	-7.91276850925726	2.51727172099738e-15	5.17443315460811e-14
chr2L	65634	66006	chr2L.65907	612.952533288985	0.188539371920336	0.133705758806951	1.4101065922864	0.158508211020523	0.246975229444765
chr2L	66384	67564	chr2L.66937	4262.16158011032	0.00205084131541239	0.0971184349704191	0.0211169106672389	0.983152395141051	0.989246735807357
chr2L	72076	72782	chr2L.72382	552.130928073127	-0.847576786733505	0.135774424370069	-6.24253640305142	4.30531533780551e-10	4.66462551649642e-09
chr2L	72951	73805	chr2L.73439	595.97552169183	-0.920786023558301	0.137627231973493	-6.69043480970136	2.22508465681217e-11	2.83380351834428e-10
chr2L	75108	75859	chr2L.75316	443.413652696046	-0.309165262893037	0.141019296770859	-2.192361399982	0.0283534214906595	0.0602523726847745
