chr	start	end	name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
chr2L	5447	6142	chr2L.5911	1093.99108180784	-0.37098611168764	0.0974581333761382	-3.80662032850378	0.000140878764798693	0.00058321882222622
chr2L	6535	6930	chr2L.6669	432.311506501565	-0.279729563638071	0.137533210766818	-2.03390557145023	0.0419611171213155	0.0876250558689459
chr2L	7394	8677	chr2L.7919	1604.72195981749	-0.426025689675428	0.0821882275989588	-5.18353664656501	2.1771742559348e-07	1.49104584584588e-06
chr2L	11953	12235	chr2L.12145	230.715949503421	-0.341016059604537	0.176109862111158	-1.93638252575141	0.052820868049629	0.105980380189189
chr2L	12347	12566	chr2L.12468	208.712716197582	-0.370155757555689	0.183317663438165	-2.0192039905666	0.0434660217367248	0.0901525879390124
chr2L	13477	15749	chr2L.14805	1631.14125033827	-0.43701744555428	0.0868698892418441	-5.03071259061505	4.8866021320717e-07	3.14551719862706e-06
chr2L	18868	19070	chr2L.18930	149.312679863374	0.518844655704312	0.203006466699284	2.55580358665561	0.0105942900478188	0.0269876313061913
chr2L	21693	23625	chr2L.22392	1288.89567219148	-0.138676758436527	0.0902042707871285	-1.53736355525547	0.124204305841367	0.212929311909866
chr2L	26419	27620	chr2L.26914	1382.08871248903	-0.972840571699787	0.0913645804884866	-10.647896225194	1.78350077095413e-26	9.18222679729858e-25
chr2L	27720	29090	chr2L.28236	2136.10555690814	-0.811821772988264	0.090365614736609	-8.98374647651656	2.61700324226907e-19	7.2961250557529e-18
chr2L	30334	30739	chr2L.30587	386.858220105689	0.50417136342994	0.139751790182062	3.60762007250949	0.000309018542356696	0.00118229305772817
chr2L	33776	34453	chr2L.34219	1098.81099677741	-0.453292259276782	0.0932637768911767	-4.86032492342337	1.17193245575271e-06	7.05311899094215e-06
chr2L	35507	36676	chr2L.36054	1810.05145869733	-0.152473315350713	0.0877354154929973	-1.73787648344679	0.0822325802117163	0.152390156795538
chr2L	41952	42444	chr2L.42204	327.560583499071	0.31031663615505	0.151166038174458	2.05281979935809	0.040090057553691	0.0842293409551902
chr2L	43045	43679	chr2L.43328	411.977996453439	-0.134193905460627	0.140559249505033	-0.954714157433103	0.339722268406514	0.468708358526186
chr2L	44000	44315	chr2L.44129	185.009148223457	-0.335796347127444	0.189700832634689	-1.77013639035573	0.0767044226935626	0.143984922852392
chr2L	45383	45570	chr2L.45476	87.1153510290341	-0.338396802282845	0.250105338456416	-1.35301711019581	0.17605016426981	0.280554138082562
chr2L	53424	54006	chr2L.53782	379.86237195858	-0.031013979249237	0.139013613449853	-0.223100302765849	0.823457442719607	0.881873275610167
